"hh_id","FIPS","hh_size","LAT","LON"
370000003245,"37001",0,36.1038922296557,-79.4048121108844
370000006039,"37001",1,36.1186580072011,-79.4246141892962
370000006980,"37001",1,36.1173638004252,-79.4324053484837
370000010156,"37001",1,36.1088032387077,-79.4516937257716
370000000419,"37001",0,36.0983750056781,-79.4337154147914
370000008249,"37001",0,36.1266865801218,-79.4644714554079
370000010157,"37001",0,36.1090747110246,-79.4521249765708
370000015858,"37001",0,36.0780750110705,-79.4579326307474
370000018594,"37001",0,36.0691137569431,-79.4352813396343
370000024224,"37001",0,36.0779744492454,-79.3873994378663
370000049493,"37001",0,36.1004619262368,-79.5081669383409
370000051406,"37001",0,36.0744297087376,-79.5337780800426
370000060433,"37001",0,35.9185283379403,-79.3504270200068
370000008250,"37001",1,36.1113430747703,-79.4798447270402
370000018927,"37001",1,36.0692102070487,-79.4167674543401
370000049494,"37001",1,36.1008974708524,-79.5117186029114
370000049495,"37001",1,36.1026958824652,-79.5082418462634
370000049496,"37001",1,36.1011998327368,-79.5110791635839
370000051407,"37001",1,36.0767001030136,-79.5210000051412
370000006040,"37001",2,36.1107758107654,-79.4208971917091
370000018595,"37001",2,36.0660265022932,-79.4219900136533
370000049497,"37001",2,36.1047499067854,-79.4926684284621
370000049498,"37001",2,36.0990292970535,-79.5132430634963
370000049499,"37001",2,36.1043324680722,-79.4929478780305
370000015859,"37001",3,36.0809861025465,-79.4605248029364
370000024225,"37001",3,36.0703339723558,-79.4001604246344
370000049500,"37001",3,36.1046530235812,-79.4885261391867
370000008251,"37001",4,36.1289016255722,-79.4690435135327
370000017619,"37001",0,36.0757633204945,-79.4462027258082
370000018928,"37001",0,36.0748389697955,-79.4221514462277
370000024819,"37001",0,36.07555295473,-79.4044751473348
370000000001,"37001",3,36.0891195899941,-79.4417010366401
370000006041,"37001",1,36.1113575863355,-79.43015638035
370000015860,"37001",1,36.0727070828759,-79.4643612847456
370000010158,"37001",0,36.1153893334846,-79.454097138345
370000013694,"37001",0,36.0801634329053,-79.4831191003069
370000015861,"37001",0,36.0818095738241,-79.4526563356224
370000015862,"37001",0,36.0792984494244,-79.4512961518846
370000018929,"37001",0,36.0721951111206,-79.4251979564296
370000023377,"37001",0,36.0407265125151,-79.416139182422
370000024226,"37001",0,36.0781700322563,-79.3920128926551
370000029794,"37001",0,36.1223033894354,-79.3418506015039
370000047745,"37001",0,36.090383388868,-79.5174851948781
370000008252,"37001",1,36.1247299761015,-79.4657038188653
370000015197,"37001",1,36.0744377667941,-79.4743460439398
370000015863,"37001",1,36.0803172475467,-79.4582540724176
370000018596,"37001",1,36.0670945753226,-79.4223263429216
370000021835,"37001",1,36.0537315199611,-79.4022198495991
370000024227,"37001",1,36.075341144054,-79.3918488776586
370000029795,"37001",1,36.1227418716476,-79.3415275169686
370000045105,"37001",1,36.138188675892,-79.5077514718212
370000047746,"37001",1,36.0883246324304,-79.5196145376105
370000008253,"37001",2,36.1135240770511,-79.4809839151706
370000021836,"37001",2,36.0536799851249,-79.4000325539968
370000024820,"37001",2,36.0735233583474,-79.4083429357323
370000047747,"37001",2,36.0882965296694,-79.5138011332842
370000049501,"37001",2,36.0997552825825,-79.5132088967025
370000018930,"37001",3,36.0703727515516,-79.4240308329954
370000020326,"37001",3,36.0744207133264,-79.4246918237985
370000047748,"37001",3,36.0867264026593,-79.5180431913211
370000018931,"37001",4,36.0766486070921,-79.419364474623
370000019554,"37001",4,36.0706638456875,-79.4294585531113
370000018597,"37001",5,36.0636444795283,-79.4203112035506
370000024821,"37001",5,36.0760912979046,-79.4079888171407
370000006981,"37001",0,36.1200037255853,-79.4439787547825
370000010159,"37001",0,36.1110824077507,-79.4551076718116
370000013695,"37001",0,36.0794000884475,-79.4969752409683
370000015864,"37001",0,36.0766909450073,-79.4563824286617
370000024822,"37001",0,36.0730599088071,-79.4050250270932
370000035788,"37001",0,36.0942093653043,-79.2883469951967
370000000420,"37001",1,36.0912984150686,-79.4387664769528
370000010160,"37001",1,36.1211112675122,-79.4583627789205
370000015865,"37001",1,36.0810780296483,-79.4578539789397
370000023378,"37001",2,36.0423884815122,-79.4184342328136
370000051408,"37001",2,36.0681416073652,-79.4978272644922
370000010161,"37001",3,36.1202711393561,-79.4612980804458
370000010162,"37001",1,36.1102371967222,-79.4525515032297
370000018598,"37001",1,36.0634873155715,-79.4210700891301
370000024228,"37001",1,36.0744048198619,-79.3971443706154
370000010163,"37001",2,36.1079547181861,-79.4505695782912
370000020924,"37001",2,36.0855798149847,-79.4380143838666
370000018932,"37001",3,36.0726510370059,-79.4251968514323
370000006042,"37001",5,36.1138644196784,-79.4308424563004
370000000668,"37001",0,36.0937403221197,-79.4482713398533
370000024229,"37001",0,36.0740573983441,-79.3959034865235
370000008254,"37001",1,36.1297072055683,-79.4688721259106
370000024823,"37001",1,36.0758734782795,-79.4037027706865
370000047749,"37001",1,36.0883697230279,-79.5165483852332
370000010164,"37001",2,36.114778837869,-79.4597788541156
370000023379,"37001",3,36.0225373735538,-79.4179946303142
370000047750,"37001",4,36.0958077038396,-79.5137649412912
370000006982,"37001",0,36.1183359843619,-79.4381163817693
370000029031,"37001",0,36.0999734938142,-79.3551298754051
370000023380,"37001",1,36.0290046012309,-79.4135946616519
370000024824,"37001",1,36.0742997986219,-79.4043854472732
370000029796,"37001",1,36.1232853099567,-79.3406383179226
370000047751,"37001",2,36.0930225182758,-79.5211167121641
370000025177,"37001",4,36.0753667299585,-79.4012919376816
370000051409,"37001",0,36.075971797987,-79.5104480911118
370000008255,"37001",1,36.1266659309138,-79.485224775528
370000029797,"37001",1,36.1183375973836,-79.3472427556744
370000000002,"37001",0,36.0887885497106,-79.4439738221942
370000000421,"37001",0,36.0899000328574,-79.4384395740701
370000000422,"37001",0,36.0884533924728,-79.4394463468563
370000001199,"37001",0,36.0993279915645,-79.4490839380009
370000003246,"37001",0,36.1051722044907,-79.3983443396619
370000006983,"37001",0,36.120202282597,-79.4338901831637
370000006984,"37001",0,36.1289042208875,-79.4264287224901
370000008256,"37001",0,36.1147230441131,-79.4814991880697
370000016898,"37001",0,36.0682027861373,-79.4629308068118
370000016899,"37001",0,36.0720780534282,-79.4593085244994
370000017620,"37001",0,36.0773528107551,-79.4472216187491
370000020327,"37001",0,36.0741547432024,-79.4264748789709
370000022265,"37001",0,36.0702834912186,-79.4092947840898
370000024230,"37001",0,36.0780578623768,-79.3875446806135
370000024231,"37001",0,36.0724575661998,-79.398031375174
370000024232,"37001",0,36.0707590967533,-79.3986254153647
370000024233,"37001",0,36.0708258958199,-79.3942179099996
370000024234,"37001",0,36.0748102976106,-79.3992797439723
370000024235,"37001",0,36.0722971430419,-79.3993014436516
370000024236,"37001",0,36.0736180110207,-79.3945617033854
370000025178,"37001",0,36.0780095573478,-79.4072835686431
370000027156,"37001",0,36.0475982923151,-79.3956459327522
370000041318,"37001",0,36.1544517919143,-79.4449042732948
370000044520,"37001",0,36.1234541209951,-79.4949490901559
370000044521,"37001",0,36.1208961358658,-79.5209395910341
370000045106,"37001",0,36.1307570364193,-79.5202830201405
370000045647,"37001",0,36.1717947904213,-79.5270861092457
370000049502,"37001",0,36.1033392737329,-79.4920101199271
370000049503,"37001",0,36.1008545920173,-79.5096608843912
370000049504,"37001",0,36.0983367995116,-79.5074572620286
370000049505,"37001",0,36.1042525635986,-79.4946115391067
370000049506,"37001",0,36.0977275322745,-79.5122791369635
370000049507,"37001",0,36.1015241294009,-79.5098055928609
370000049508,"37001",0,36.0986346195436,-79.5090096044801
370000049509,"37001",0,36.1048372016729,-79.4929384643619
370000049510,"37001",0,36.0984558340444,-79.5097756527632
370000049511,"37001",0,36.0983147857221,-79.5101542790808
370000049512,"37001",0,36.104542667579,-79.4925336503764
370000049513,"37001",0,36.0998916509442,-79.5095407706223
370000049514,"37001",0,36.0988201723259,-79.5080012210247
370000049515,"37001",0,36.1041461535064,-79.4894814768787
370000049516,"37001",0,36.1025847638877,-79.5070562412788
370000056280,"37001",0,35.8748697146229,-79.4589845311367
370000059332,"37001",0,35.8564967167521,-79.2729009192997
370000000003,"37001",1,36.0893931029719,-79.4463618246771
370000000423,"37001",1,36.0894439242787,-79.4438731285037
370000000424,"37001",1,36.0987078420897,-79.4361959953359
370000006043,"37001",1,36.1234989639938,-79.4157871159251
370000006985,"37001",1,36.1217737258606,-79.4310239726273
370000008257,"37001",1,36.1292076634307,-79.4677363496095
370000010165,"37001",1,36.1115203675279,-79.4630700187214
370000012089,"37001",1,36.0902004421446,-79.4734600050018
370000016900,"37001",1,36.0673238005582,-79.4569464145227
370000020328,"37001",1,36.0773371058336,-79.4260050073839
370000021837,"37001",1,36.0488019458849,-79.4036700225169
370000023381,"37001",1,36.0276650361312,-79.4322553096412
370000024237,"37001",1,36.0747696251995,-79.3979328043476
370000024238,"37001",1,36.0698826533473,-79.3998950544378
370000024239,"37001",1,36.0712238293448,-79.3935653577677
370000024240,"37001",1,36.0743703508449,-79.3998324330091
370000027157,"37001",1,36.052410723194,-79.379828943553
370000029032,"37001",1,36.1258871492928,-79.3492251837344
370000029798,"37001",1,36.1239929207376,-79.3467457634013
370000031639,"37001",1,36.0494115202062,-79.3059833277719
370000039888,"37001",1,36.1524739181601,-79.3286938934092
370000041319,"37001",1,36.131434210204,-79.3794133712603
370000044522,"37001",1,36.12409628366,-79.5041101351985
370000045107,"37001",1,36.1297383882527,-79.4860303887089
370000049517,"37001",1,36.1005564633037,-79.5098107791998
370000049518,"37001",1,36.101649109451,-79.5098804524198
370000049519,"37001",1,36.0970299352372,-79.5109714057059
370000049520,"37001",1,36.1033813889976,-79.4922733504471
370000049521,"37001",1,36.1006851575496,-79.5115973240221
370000049522,"37001",1,36.1040743813687,-79.4879468514257
370000049523,"37001",1,36.0980935986019,-79.5116875854272
370000049524,"37001",1,36.0983028087456,-79.5084046671459
370000049525,"37001",1,36.1012302651325,-79.5118921491884
370000049526,"37001",1,36.0974337736272,-79.5142432100534
370000049527,"37001",1,36.1020509651572,-79.5125495255874
370000049528,"37001",1,36.097569477043,-79.512234828442
370000049529,"37001",1,36.0991602649366,-79.511267726806
370000049530,"37001",1,36.0967388319787,-79.5083506166905
370000049531,"37001",1,36.0971061247176,-79.5122346916163
370000049532,"37001",1,36.1017334098051,-79.5130771365754
370000049533,"37001",1,36.0973564936749,-79.5112662425292
370000049534,"37001",1,36.0975979348237,-79.5122637151999
370000049535,"37001",1,36.0982742451693,-79.5147550859733
370000049536,"37001",1,36.0986377655795,-79.508357699239
370000049537,"37001",1,36.1041356047566,-79.4887615170105
370000049538,"37001",1,36.1031694755577,-79.493693969038
370000049539,"37001",1,36.1006833764362,-79.5089109591291
370000049540,"37001",1,36.0997356429138,-79.5104972040891
370000049541,"37001",1,36.1007919903376,-79.5066849441624
370000049542,"37001",1,36.0977579028174,-79.5145032559838
370000049543,"37001",1,36.1014436633836,-79.4995900460916
370000049544,"37001",1,36.1014471571468,-79.4961816224002
370000049545,"37001",1,36.1013977364729,-79.5114711936527
370000049546,"37001",1,36.1026457393192,-79.5089320454984
370000049547,"37001",1,36.0973415880149,-79.5126556261777
370000049548,"37001",1,36.1011034167074,-79.5120298031928
370000049549,"37001",1,36.1016202852557,-79.4970583330991
370000051410,"37001",1,36.0741630949429,-79.5155174428186
370000056281,"37001",1,35.873205872605,-79.4279522143732
370000059333,"37001",1,35.8693963357076,-79.2683483285458
370000001200,"37001",2,36.0982633571738,-79.4563881510465
370000006986,"37001",2,36.1217114304451,-79.4311866672877
370000008258,"37001",2,36.1219210114263,-79.4650539946541
370000016901,"37001",2,36.0684615229715,-79.4592392336938
370000023382,"37001",2,36.0371676787162,-79.4158107666774
370000024241,"37001",2,36.0768313264106,-79.3899476627446
370000024242,"37001",2,36.0743031773315,-79.4010883082351
370000026340,"37001",2,36.0692572083244,-79.3651673737016
370000041320,"37001",2,36.1407333971155,-79.429934488726
370000044523,"37001",2,36.1229667687566,-79.4980421895996
370000045108,"37001",2,36.1384830411861,-79.4928444899753
370000049550,"37001",2,36.102375923972,-79.5087085799787
370000049551,"37001",2,36.1012896930773,-79.5119212365604
370000049552,"37001",2,36.0981674617496,-79.5146865409436
370000049553,"37001",2,36.1032682878422,-79.4913823104195
370000049554,"37001",2,36.1011307750894,-79.4951813916818
370000049555,"37001",2,36.104311276385,-79.4890935247356
370000049556,"37001",2,36.1012222290948,-79.510853063388
370000049557,"37001",2,36.1047531419953,-79.4910092001701
370000049558,"37001",2,36.0999570290617,-79.5083880268433
370000049559,"37001",2,36.1016030419985,-79.5085912367975
370000049560,"37001",2,36.1054496666156,-79.4896561526463
370000049561,"37001",2,36.0981405105143,-79.514426174925
370000049562,"37001",2,36.0980243074227,-79.513340117586
370000049563,"37001",2,36.1003287816094,-79.5101735856281
370000049564,"37001",2,36.1011186401418,-79.5098335005136
370000049565,"37001",2,36.0991839572861,-79.5108860100482
370000049566,"37001",2,36.0992207116667,-79.510062139068
370000049567,"37001",2,36.1022640092621,-79.5082245017759
370000049568,"37001",2,36.1018373043183,-79.4955548224819
370000049569,"37001",2,36.0973901587924,-79.5127248108391
370000049570,"37001",2,36.1016933929088,-79.4953393609369
370000049571,"37001",2,36.0983183409616,-79.5123439671103
370000049572,"37001",2,36.1032015584423,-79.4936851708323
370000049573,"37001",2,36.1018701462653,-79.5089789749479
370000049574,"37001",2,36.0983664213521,-79.5083466519865
370000049575,"37001",2,36.1018460006298,-79.4953690793949
370000049576,"37001",2,36.0987335594112,-79.5119554732943
370000049577,"37001",2,36.1027044368846,-79.4946691707011
370000049578,"37001",2,36.1029236813719,-79.4970062983786
370000049579,"37001",2,36.1039030722239,-79.4936763736587
370000049580,"37001",2,36.1021683221367,-79.5090703398925
370000049581,"37001",2,36.1019004085319,-79.5087081766382
370000049582,"37001",2,36.1010451208211,-79.5020616506861
370000049583,"37001",2,36.1037514604013,-79.4933495095317
370000049584,"37001",2,36.1011666864334,-79.5115673976237
370000049585,"37001",2,36.1027842618954,-79.4978772463076
370000049586,"37001",2,36.101436186547,-79.5073274253233
370000049587,"37001",2,36.0985991881645,-79.5085257434786
370000049588,"37001",2,36.1010533444674,-79.5092093412379
370000049589,"37001",2,36.100942830036,-79.5108393918858
370000049590,"37001",2,36.1006448863129,-79.5108449562047
370000063409,"37001",2,35.976567320438,-79.2908497115135
370000006987,"37001",3,36.1153947267042,-79.4309927200569
370000008259,"37001",3,36.1143846297813,-79.4815290635917
370000010166,"37001",3,36.111084144038,-79.4525948676822
370000020329,"37001",3,36.0827090514888,-79.4279630995196
370000023383,"37001",3,36.0283992085492,-79.4180802823627
370000024243,"37001",3,36.0751296362548,-79.3980801540283
370000024244,"37001",3,36.0746058242883,-79.3898159114321
370000025179,"37001",3,36.0770737254689,-79.4082745305915
370000032141,"37001",3,36.0568024496253,-79.3218228387808
370000041321,"37001",3,36.1240543414753,-79.4020047809863
370000045109,"37001",3,36.1297129745145,-79.5132357468959
370000049591,"37001",3,36.1004977654987,-79.5085594573207
370000049592,"37001",3,36.097340469865,-79.5121400725328
370000049593,"37001",3,36.1002569865034,-79.5086647814801
370000049594,"37001",3,36.1005946203799,-79.5106445470026
370000049595,"37001",3,36.1022402578123,-79.5061410250597
370000049596,"37001",3,36.1001038916388,-79.5104940117942
370000049597,"37001",3,36.1035411480722,-79.4932263795908
370000049598,"37001",3,36.0986311729108,-79.5105498792229
370000049599,"37001",3,36.1030436423189,-79.4972271473334
370000051411,"37001",3,36.079645587163,-79.5128756472609
370000063410,"37001",3,35.9851691931098,-79.3023966585393
370000001201,"37001",4,36.1020247883398,-79.4473548398439
370000006988,"37001",4,36.1291045905816,-79.4442249291451
370000008260,"37001",4,36.1270776162869,-79.4802610272802
370000016902,"37001",4,36.068270217254,-79.4652403918368
370000020330,"37001",4,36.0780233068577,-79.4191650510039
370000024825,"37001",4,36.0759907017171,-79.4082927498519
370000041322,"37001",4,36.1500145463591,-79.4405310394206
370000006989,"37001",5,36.1304195691145,-79.4274694428405
370000024245,"37001",5,36.0779852224728,-79.3909481443697
370000049600,"37001",5,36.1057121917587,-79.4881042386159
370000049601,"37001",5,36.1008676578013,-79.5098735861791
370000049602,"37001",5,36.0972240490794,-79.5123426035535
370000000004,"37001",0,36.0898255663385,-79.440614299425
370000000005,"37001",0,36.0883566622254,-79.4453391884679
370000003247,"37001",0,36.1048060268957,-79.4021750632212
370000006990,"37001",0,36.1325950321119,-79.447566519157
370000006991,"37001",0,36.1191846214112,-79.4380047450109
370000007925,"37001",0,36.1052871226447,-79.4363441947783
370000007926,"37001",0,36.1087070847146,-79.4357124165546
370000010167,"37001",0,36.1130236075649,-79.459613199169
370000020331,"37001",0,36.0774752206172,-79.4231223870062
370000020925,"37001",0,36.0879104225309,-79.437435372985
370000024246,"37001",0,36.0743430363533,-79.4009821759416
370000024247,"37001",0,36.073866567042,-79.3973361592142
370000024248,"37001",0,36.0735944732791,-79.399055350225
370000024249,"37001",0,36.0761030091409,-79.3906073537304
370000029799,"37001",0,36.1259556357016,-79.3452816749713
370000049603,"37001",0,36.0995406634762,-79.5075729122157
370000051412,"37001",0,36.0723403624084,-79.503277620856
370000000006,"37001",1,36.0765145836947,-79.4425374432741
370000006992,"37001",1,36.117093058271,-79.4318532312088
370000006993,"37001",1,36.1173903300989,-79.4295955247772
370000007927,"37001",1,36.1076670787659,-79.4365192190641
370000008261,"37001",1,36.1275978429998,-79.4659336702168
370000010168,"37001",1,36.1186345496565,-79.4623829651273
370000016903,"37001",1,36.0722015640689,-79.4561857736866
370000018599,"37001",1,36.0637556140726,-79.4210134559938
370000020332,"37001",1,36.0741212778803,-79.4274881359137
370000020333,"37001",1,36.0827624432553,-79.4275363292006
370000024250,"37001",1,36.0701131855963,-79.3985479203695
370000024251,"37001",1,36.0696804516799,-79.3993621928509
370000025180,"37001",1,36.078849698937,-79.4001433852287
370000026127,"37001",1,36.0690137947095,-79.3992040391625
370000029800,"37001",1,36.1252964744038,-79.3184566601444
370000059334,"37001",1,35.8776252747396,-79.3723173904784
370000000007,"37001",2,36.0866365728829,-79.4481898404288
370000000008,"37001",2,36.0885387501928,-79.4470183680358
370000003248,"37001",2,36.1047168549855,-79.4040827004384
370000006044,"37001",2,36.1234206193524,-79.4180835455086
370000006994,"37001",2,36.1177075384579,-79.4377693561942
370000006995,"37001",2,36.1223275210238,-79.4403166698966
370000007928,"37001",2,36.1080778409666,-79.4343916157052
370000020334,"37001",2,36.0808557743235,-79.427207498619
370000023384,"37001",2,36.0359984189508,-79.4125063063859
370000024252,"37001",2,36.0734838378083,-79.3959385604096
370000044524,"37001",2,36.1264084080136,-79.5038832538426
370000047752,"37001",2,36.0837248905934,-79.5136419274074
370000049604,"37001",2,36.1020384225094,-79.507853532619
370000000009,"37001",3,36.0871217873627,-79.4475281977397
370000000010,"37001",3,36.0805730202818,-79.442496028359
370000003249,"37001",3,36.1036583944408,-79.4019884093215
370000006996,"37001",3,36.1269871670828,-79.4382643952381
370000006997,"37001",3,36.1204878654379,-79.4316678228378
370000020335,"37001",3,36.0730928394372,-79.4266800732917
370000020336,"37001",3,36.0728365599146,-79.4269968031356
370000024253,"37001",3,36.0747965335046,-79.4001471676699
370000000425,"37001",4,36.0896296803627,-79.4383960550424
370000006998,"37001",4,36.1206762612954,-79.4318749563911
370000010169,"37001",4,36.110866214716,-79.45404823673
370000016904,"37001",4,36.070858546666,-79.4585076669261
370000020337,"37001",4,36.0783648684164,-79.4268674073318
370000024826,"37001",4,36.0768564541528,-79.4043730271279
370000006045,"37001",5,36.1123925186917,-79.4270532913422
370000024254,"37001",5,36.0722054531823,-79.3994787363607
370000049605,"37001",0,36.0972234132018,-79.5132753732038
370000049606,"37001",1,36.0964627906216,-79.5131867646237
370000049607,"37001",2,36.09973844109,-79.5112726663216
370000000011,"37001",0,36.081475786834,-79.4421830912438
370000000426,"37001",0,36.0914876531914,-79.4394050004491
370000024255,"37001",0,36.0756202602365,-79.3924915909478
370000024256,"37001",0,36.0760215149645,-79.3923181555691
370000000427,"37001",1,36.0947688725867,-79.4401540572089
370000006999,"37001",1,36.1181443572291,-79.441678534291
370000021838,"37001",1,36.0514179839266,-79.4015212630536
370000024257,"37001",1,36.0712725981532,-79.3948164615631
370000000012,"37001",2,36.0892763979978,-79.4452958279768
370000006046,"37001",2,36.121947877842,-79.4096310458181
370000007000,"37001",2,36.1249085065184,-79.4229600311924
