"logrecno","hh_age","hh_ethnicity","hh_income","hh_race","hh_size","serialno","puma_geoid","bg_geoid","lon_4326","lat_4326","hh_id","county_fips"
5862,0,0,6,1,1,"2017000398774",3704400,370139305022,-76.9997855277789,35.5401168254457,370000121981,"37013"
5851,0,1,0,0,0,"2016000752389",3704400,370139303001,-77.0862088180982,35.5642087308446,370000116233,"37013"
5851,0,1,0,0,0,"2016000752389",3704400,370139303001,-77.0648704593163,35.5469808818623,370000116234,"37013"
5853,0,1,0,0,0,"2018HU0961008",3704400,370139303003,-77.0428847972633,35.5455862818565,370000117377,"37013"
5856,0,1,0,0,0,"2015000676247",3704400,370139304003,-77.0419618816985,35.5503976889595,370000119057,"37013"
5854,0,1,0,0,0,"2016000888108",3704400,370139304001,-77.0541738072396,35.557369545178,370000119499,"37013"
5854,0,1,0,0,0,"2017000186585",3704400,370139304001,-77.0414117835459,35.564378142213,370000119500,"37013"
5862,0,1,0,0,0,"2016000888108",3704400,370139305022,-76.9887357873526,35.5249883110613,370000121982,"37013"
5853,0,1,0,0,1,"2016001278384",3704400,370139303003,-77.0456430311,35.5434926798021,370000117378,"37013"
5854,0,1,0,0,1,"2018HU1251192",3704400,370139304001,-77.0508904292023,35.5566931467167,370000119501,"37013"
5854,0,1,0,0,1,"2015001302916",3704400,370139304001,-77.0653434862558,35.5784826667134,370000119502,"37013"
5864,0,1,0,0,1,"2019HU1356397",3704400,370139306002,-76.808930538678,35.5084767620341,370000123512,"37013"
5851,0,1,0,0,2,"2015000408644",3704400,370139303001,-77.0799370768192,35.5673644520647,370000116235,"37013"
5854,0,1,0,0,2,"2015000408644",3704400,370139304001,-77.0508967852695,35.5575650538142,370000119503,"37013"
5854,0,1,0,0,2,"2015000408644",3704400,370139304001,-77.0645152533817,35.5713201759055,370000119504,"37013"
5851,0,1,0,0,3,"2019HU0496355",3704400,370139303001,-77.0581042306611,35.5502935553698,370000116236,"37013"
5854,0,1,0,0,3,"2017001295390",3704400,370139304001,-77.0549954025529,35.5588196038717,370000119505,"37013"
5874,0,1,0,0,3,"2019HU1356253",3704400,370139310002,-77.1154210213689,35.4784578262876,370000129808,"37013"
5842,0,1,0,0,4,"2018HU0874454",3704400,370139301001,-76.841201615188,35.6661283536361,370000111576,"37013"
5874,0,1,0,0,4,"2016000837451",3704400,370139310002,-77.0940667878949,35.4979413384355,370000129809,"37013"
5842,0,1,0,0,5,"2018HU0783172",3704400,370139301001,-76.6662194995806,35.6031618415255,370000111577,"37013"
5847,0,1,0,1,0,"2016000694618",3704400,370139301006,-76.6273610286309,35.5440092182717,370000112625,"37013"
5847,0,1,0,1,0,"2016000694618",3704400,370139301006,-76.6169802751555,35.5424593844065,370000112626,"37013"
5851,0,1,0,1,0,"2018HU0350644",3704400,370139303001,-77.0640451237855,35.5505574625675,370000116237,"37013"
5853,0,1,0,1,0,"2018HU0350644",3704400,370139303003,-77.0411723336203,35.5458331582438,370000117379,"37013"
5853,0,1,0,1,0,"2018HU0350644",3704400,370139303003,-77.0359336599795,35.542057818242,370000117380,"37013"
5854,0,1,0,1,0,"2018HU0350644",3704400,370139304001,-77.0513931940873,35.5510217542863,370000119506,"37013"
5854,0,1,0,1,0,"2018HU0350644",3704400,370139304001,-77.0516063120428,35.5515236545238,370000119507,"37013"
5847,0,1,0,1,1,"2015001260940",3704400,370139301006,-76.6245407311155,35.5451871686036,370000112627,"37013"
5853,0,1,0,1,1,"2015001260940",3704400,370139303003,-77.0442579133403,35.5456348990915,370000117381,"37013"
5854,0,1,0,1,1,"2015001260940",3704400,370139304001,-77.0475851449168,35.5534403501371,370000119508,"37013"
5854,0,1,0,1,1,"2015001260940",3704400,370139304001,-77.0630714360332,35.5660752598398,370000119509,"37013"
5862,0,1,0,1,1,"2015001260940",3704400,370139305022,-76.9734542110893,35.534036070975,370000121983,"37013"
5853,0,1,0,1,2,"2015000531354",3704400,370139303003,-77.0427592763976,35.5411428595907,370000117382,"37013"
5854,0,1,0,1,2,"2015000531354",3704400,370139304001,-77.0586717078601,35.5612940264868,370000119510,"37013"
5854,0,1,0,1,2,"2015000531354",3704400,370139304001,-77.0559466182415,35.557728232109,370000119511,"37013"
5847,0,1,0,1,3,"2015000473303",3704400,370139301006,-76.6243738495809,35.5456519526653,370000112628,"37013"
5854,0,1,0,1,3,"2015001498576",3704400,370139304001,-77.0483146098318,35.5581760075487,370000119512,"37013"
5862,0,1,0,1,3,"2017000251045",3704400,370139305022,-76.9897478040641,35.5386722866999,370000121984,"37013"
5851,0,1,0,1,5,"2017000947879",3704400,370139303001,-77.0615549311214,35.5558458638482,370000116238,"37013"
5854,0,1,0,3,1,"2019HU1371230",3704400,370139304001,-77.0511437111974,35.5567308997199,370000119513,"37013"
5842,0,1,1,0,0,"2017000579290",3704400,370139301001,-76.7716372297319,35.6945538667755,370000111578,"37013"
5847,0,1,1,0,0,"2015001345882",3704400,370139301006,-76.6284852321068,35.5471198086381,370000112629,"37013"
5851,0,1,1,0,0,"2018HU1105173",3704400,370139303001,-77.0645310965655,35.5497894078507,370000116239,"37013"
5858,0,1,1,0,0,"2016000084656",3704400,370139305011,-77.013645379737,35.5177294925633,370000119896,"37013"
5860,0,1,1,0,0,"2018HU0968331",3704400,370139305013,-76.9802506298966,35.4906928329311,370000121409,"37013"
5862,0,1,1,0,0,"2018HU1254924",3704400,370139305022,-76.9763664583691,35.5302198215827,370000121985,"37013"
5851,0,1,1,0,1,"2015000928044",3704400,370139303001,-77.0692096964795,35.5550864452533,370000116240,"37013"
5860,0,1,1,0,1,"2016001355773",3704400,370139305013,-76.9820689340553,35.5014323368477,370000121410,"37013"
5862,0,1,1,0,1,"2015000766077",3704400,370139305022,-76.956203132225,35.526483577921,370000121986,"37013"
5842,0,1,1,0,2,"2015001416552",3704400,370139301001,-76.7670542051288,35.6110149832363,370000111579,"37013"
5849,0,1,1,0,2,"2015000277840",3704400,370139302002,-77.0662140985418,35.620154949354,370000115420,"37013"
5851,0,1,1,0,2,"2015000277840",3704400,370139303001,-77.0638931573316,35.5517689959868,370000116241,"37013"
5874,0,1,1,0,2,"2015001416552",3704400,370139310002,-77.0995037622116,35.4909181262688,370000129810,"37013"
5862,0,1,1,0,4,"2017001330360",3704400,370139305022,-77.0224212228976,35.5413389657883,370000121987,"37013"
5873,0,1,1,0,4,"2018HU0896959",3704400,370139310001,-77.0857571390285,35.5112254043536,370000130373,"37013"
5847,0,1,1,1,0,"2019HU0610359",3704400,370139301006,-76.6222708890645,35.5451424061749,370000112630,"37013"
5851,0,1,1,1,0,"2019HU0610359",3704400,370139303001,-77.0759888931336,35.5632112780396,370000116242,"37013"
5853,0,1,1,1,0,"2019HU0610359",3704400,370139303003,-77.0383159803557,35.5422558581687,370000117383,"37013"
5873,0,1,1,1,0,"2019HU0610359",3704400,370139310001,-77.0333904627175,35.5144286946995,370000130374,"37013"
5847,0,1,1,1,1,"2017000103885",3704400,370139301006,-76.6246680468042,35.5449649171307,370000112631,"37013"
5847,0,1,1,1,2,"2018HU0989924",3704400,370139301006,-76.6278780445251,35.5477749041123,370000112632,"37013"
5851,0,1,1,1,2,"2015001326139",3704400,370139303001,-77.0730627433602,35.5599440442864,370000116243,"37013"
5873,0,1,1,1,2,"2018HU0534415",3704400,370139310001,-77.0651474068904,35.5236026287461,370000130375,"37013"
5853,0,1,1,4,1,"2016001418002",3704400,370139303003,-77.0422418834194,35.5449562985742,370000117384,"37013"
5842,0,1,2,0,0,"2016001300687",3704400,370139301001,-76.8352813538682,35.6781416427547,370000111580,"37013"
5842,0,1,2,0,0,"2018HU1232216",3704400,370139301001,-76.8287373883386,35.7050452016054,370000111581,"37013"
5842,0,1,2,0,0,"2018HU1232216",3704400,370139301001,-76.8194405661105,35.703395238706,370000111582,"37013"
5847,0,1,2,0,0,"2016000252165",3704400,370139301006,-76.6240736737026,35.5448865405678,370000112633,"37013"
5851,0,1,2,0,0,"2016000252165",3704400,370139303001,-77.0604134557287,35.546404958724,370000116244,"37013"
5851,0,1,2,0,0,"2018HU0091108",3704400,370139303001,-77.0591088001885,35.553858270811,370000116245,"37013"
5853,0,1,2,0,0,"2019HU0676512",3704400,370139303003,-77.0384281042922,35.5439553173433,370000117385,"37013"
5854,0,1,2,0,0,"2019HU0676512",3704400,370139304001,-77.0641391875915,35.5785791056847,370000119514,"37013"
5862,0,1,2,0,0,"2018HU1232216",3704400,370139305022,-76.9907064385165,35.5254750545948,370000121988,"37013"
5864,0,1,2,0,0,"2018HU0091108",3704400,370139306002,-76.8641999076126,35.4633371752883,370000123513,"37013"
5842,0,1,2,0,1,"2016000097917",3704400,370139301001,-76.6406516943103,35.6938693207668,370000111583,"37013"
5842,0,1,2,0,1,"2017000642219",3704400,370139301001,-76.6361931869136,35.6940585114944,370000111584,"37013"
5842,0,1,2,0,1,"2017000921883",3704400,370139301001,-76.6743103413731,35.6090696829098,370000111585,"37013"
5849,0,1,2,0,1,"2016000097917",3704400,370139302002,-77.0823729808534,35.6075586128258,370000115421,"37013"
5851,0,1,2,0,1,"2015000337220",3704400,370139303001,-77.0614803032441,35.5551549082363,370000116246,"37013"
5856,0,1,2,0,1,"2015000337220",3704400,370139304003,-77.0429382060055,35.5519066626344,370000119058,"37013"
5854,0,1,2,0,1,"2017000642219",3704400,370139304001,-77.0469248619465,35.5822917272325,370000119515,"37013"
5860,0,1,2,0,1,"2015000337220",3704400,370139305013,-76.9629268447664,35.489669202221,370000121411,"37013"
5862,0,1,2,0,1,"2015000337220",3704400,370139305022,-77.0129941188382,35.5380208982297,370000121989,"37013"
5862,0,1,2,0,1,"2015000337220",3704400,370139305022,-77.0333401363434,35.5361286115065,370000121990,"37013"
5864,0,1,2,0,1,"2015000337220",3704400,370139306002,-76.8281150335674,35.4715424522935,370000123514,"37013"
5864,0,1,2,0,1,"2016000097917",3704400,370139306002,-76.8413700997687,35.4968663364658,370000123515,"37013"
5851,0,1,2,0,2,"2015001472425",3704400,370139303001,-77.0663529243078,35.5562528268832,370000116247,"37013"
5854,0,1,2,0,2,"2019HU1226335",3704400,370139304001,-77.0487705733565,35.5560308445636,370000119516,"37013"
5862,0,1,2,0,2,"2018HU1156980",3704400,370139305022,-76.9873965528614,35.5289325716269,370000121991,"37013"
5874,0,1,2,0,2,"2015000728454",3704400,370139310002,-77.0855628883369,35.4548804470471,370000129811,"37013"
5842,0,1,2,0,3,"2019HU0001751",3704400,370139301001,-76.6334686059161,35.6982474757101,370000111586,"37013"
5849,0,1,2,0,3,"2019HU0039286",3704400,370139302002,-77.1375661054637,35.6327239278653,370000115422,"37013"
5851,0,1,2,0,3,"2015000756542",3704400,370139303001,-77.0756246915429,35.5655326788292,370000116248,"37013"
5854,0,1,2,0,3,"2017000833328",3704400,370139304001,-77.0414520930916,35.5636466793099,370000119517,"37013"
5862,0,1,2,0,3,"2019HU0615052",3704400,370139305022,-77.0274690585995,35.5390573310483,370000121992,"37013"
5864,0,1,2,0,3,"2018HU0393353",3704400,370139306002,-76.8256590937256,35.4656568251012,370000123516,"37013"
5863,0,1,2,0,3,"2017000833328",3704400,370139306001,-76.8420694663835,35.5453769623427,370000124406,"37013"
5842,0,1,2,0,4,"2019HU0622366",3704400,370139301001,-76.6691477256307,35.6061198885619,370000111587,"37013"
5849,0,1,2,0,4,"2019HU0622366",3704400,370139302002,-77.1619584224065,35.6510759958834,370000115423,"37013"
5842,0,1,2,0,5,"2016000370884",3704400,370139301001,-76.6267433415226,35.628112178074,370000111588,"37013"
5847,0,1,2,1,0,"2018HU1022791",3704400,370139301006,-76.6270675507493,35.5457592421085,370000112634,"37013"
5849,0,1,2,1,0,"2016000439669",3704400,370139302002,-77.1096227367922,35.6478300164353,370000115424,"37013"
5851,0,1,2,1,0,"2018HU0895976",3704400,370139303001,-77.0670218581375,35.5505605236682,370000116249,"37013"
5851,0,1,2,1,0,"2017000692055",3704400,370139303001,-77.0683913162894,35.5550650428019,370000116250,"37013"
5853,0,1,2,1,0,"2015000806639",3704400,370139303003,-77.0379749286753,35.5386008092081,370000117386,"37013"
5853,0,1,2,1,0,"2016000976501",3704400,370139303003,-77.0443512033063,35.5458940650793,370000117387,"37013"
5854,0,1,2,1,0,"2017001177937",3704400,370139304001,-77.0630473980459,35.5671936951814,370000119518,"37013"
5862,0,1,2,1,0,"2017000754626",3704400,370139305022,-76.9884938397427,35.5252562519058,370000121993,"37013"
5847,0,1,2,1,1,"2018HU0023634",3704400,370139301006,-76.6263437729908,35.551164843693,370000112635,"37013"
5851,0,1,2,1,1,"2018HU0023634",3704400,370139303001,-77.0612785794393,35.5502918167262,370000116251,"37013"
5853,0,1,2,1,1,"2018HU0023634",3704400,370139303003,-77.0408992079693,35.5374661650753,370000117388,"37013"
5853,0,1,2,1,1,"2018HU0023634",3704400,370139303003,-77.0375420185903,35.5411430939248,370000117389,"37013"
5854,0,1,2,1,1,"2018HU0023634",3704400,370139304001,-77.0584567875333,35.561634590134,370000119519,"37013"
5862,0,1,2,1,1,"2018HU0023634",3704400,370139305022,-76.9957689741108,35.5393709694446,370000121994,"37013"
5847,0,1,2,1,2,"2019HU0556617",3704400,370139301006,-76.6278157441357,35.5456383734231,370000112636,"37013"
5851,0,1,2,1,2,"2019HU0556617",3704400,370139303001,-77.0688813642943,35.5550866905707,370000116252,"37013"
5854,0,1,2,1,2,"2018HU1244383",3704400,370139304001,-77.0467451452074,35.5574246535381,370000119520,"37013"
5854,0,1,2,1,2,"2018HU1244383",3704400,370139304001,-77.0550424037157,35.560313875643,370000119521,"37013"
5851,0,1,2,1,3,"2017000146351",3704400,370139303001,-77.0592942231883,35.5543305064269,370000116253,"37013"
5854,0,1,2,1,3,"2015000215847",3704400,370139304001,-77.0481365505561,35.5572230946184,370000119522,"37013"
5862,0,1,2,1,3,"2019HU1406330",3704400,370139305022,-77.0253749539343,35.5407804306756,370000121995,"37013"
5842,0,1,2,1,4,"2019HU1067444",3704400,370139301001,-76.8369563934903,35.6620084589657,370000111589,"37013"
5851,0,1,2,1,5,"2018HU0622537",3704400,370139303001,-77.0740081681031,35.5614001154581,370000116254,"37013"
5853,0,1,2,1,5,"2016000008185",3704400,370139303003,-77.0359272251094,35.5394689521489,370000117390,"37013"
5854,0,1,2,3,0,"2019HU0936074",3704400,370139304001,-77.052223337336,35.5522979511005,370000119523,"37013"
5854,0,1,2,3,1,"2017000233675",3704400,370139304001,-77.0491820427876,35.5585497285916,370000119524,"37013"
5853,0,1,2,4,1,"2017000115737",3704400,370139303003,-77.0421496032757,35.540971317818,370000117391,"37013"
5851,0,1,3,0,0,"2015000401255",3704400,370139303001,-77.0651990315444,35.5471657604275,370000116255,"37013"
5851,0,1,3,0,0,"2018HU0107784",3704400,370139303001,-77.0660945449521,35.5558168341759,370000116256,"37013"
5853,0,1,3,0,0,"2015000272255",3704400,370139303003,-77.0354542013168,35.5460939105078,370000117392,"37013"
5854,0,1,3,0,0,"2016001498601",3704400,370139304001,-77.0622369511085,35.5806460760175,370000119525,"37013"
5862,0,1,3,0,0,"2015000328162",3704400,370139305022,-76.9703436739163,35.5332448936142,370000121996,"37013"
5862,0,1,3,0,0,"2017000854553",3704400,370139305022,-77.0249252583677,35.5439909302501,370000121997,"37013"
5862,0,1,3,0,0,"2017000420352",3704400,370139305022,-76.9816401307869,35.5225037419036,370000121998,"37013"
5864,0,1,3,0,0,"2016000306838",3704400,370139306002,-76.910899874597,35.488933390505,370000123517,"37013"
5851,0,1,3,0,1,"2016001510395",3704400,370139303001,-77.0647801500733,35.5564255784826,370000116257,"37013"
5853,0,1,3,0,1,"2016000421720",3704400,370139303003,-77.0385229854913,35.5384604592892,370000117393,"37013"
5854,0,1,3,0,1,"2016000837512",3704400,370139304001,-77.0515525005753,35.5528427253642,370000119526,"37013"
5860,0,1,3,0,1,"2019HU0478523",3704400,370139305013,-76.9753976014577,35.4849519979693,370000121412,"37013"
5862,0,1,3,0,1,"2015000523436",3704400,370139305022,-77.0206135997418,35.54199399023,370000121999,"37013"
5862,0,1,3,0,1,"2019HU0769561",3704400,370139305022,-76.9716666297489,35.5340327257875,370000122000,"37013"
5862,0,1,3,0,1,"2017000233466",3704400,370139305022,-76.9879607030557,35.538177851104,370000122001,"37013"
5864,0,1,3,0,1,"2015001493289",3704400,370139306002,-76.8753341635216,35.4614622133206,370000123518,"37013"
5864,0,1,3,0,1,"2018HU1216498",3704400,370139306002,-76.8224179409414,35.4920730858312,370000123519,"37013"
5863,0,1,3,0,1,"2015001472059",3704400,370139306001,-76.8433120716675,35.5511576578905,370000124407,"37013"
5871,0,1,3,0,1,"2016001458327",3704400,370139309002,-77.0284309860608,35.4749567063196,370000127106,"37013"
5874,0,1,3,0,1,"2018HU1258950",3704400,370139310002,-77.0992011436854,35.5002400009617,370000129812,"37013"
5849,0,1,3,0,2,"2018HU0267096",3704400,370139302002,-77.092203273035,35.6387470742663,370000115425,"37013"
5853,0,1,3,0,2,"2015001270543",3704400,370139303003,-77.0447530836554,35.5450229631547,370000117394,"37013"
5854,0,1,3,0,2,"2019HU1027919",3704400,370139304001,-77.0622301012727,35.5659646926234,370000119527,"37013"
5862,0,1,3,0,2,"2017000203530",3704400,370139305022,-77.0302963355388,35.539990019982,370000122002,"37013"
5862,0,1,3,0,2,"2018HU0378404",3704400,370139305022,-76.9775635998021,35.5265811326617,370000122003,"37013"
5874,0,1,3,0,2,"2015001249200",3704400,370139310002,-77.0685871463375,35.4529455729745,370000129813,"37013"
5849,0,1,3,0,3,"2018HU0367065",3704400,370139302002,-77.1216239963857,35.6190464231133,370000115426,"37013"
5862,0,1,3,0,3,"2015000661653",3704400,370139305022,-76.9587397013022,35.5264799331791,370000122004,"37013"
5864,0,1,3,0,3,"2019HU1195096",3704400,370139306002,-76.8566877647995,35.4709777218374,370000123520,"37013"
5862,0,1,3,0,4,"2015000428395",3704400,370139305022,-77.0248618278803,35.5389206673578,370000122005,"37013"
5847,0,1,3,1,0,"2017001348628",3704400,370139301006,-76.6308551695162,35.5475189921733,370000112637,"37013"
5847,0,1,3,1,0,"2015000140832",3704400,370139301006,-76.6246775413718,35.5444474099957,370000112638,"37013"
5851,0,1,3,1,0,"2015000988448",3704400,370139303001,-77.059840079704,35.5536449040775,370000116258,"37013"
5853,0,1,3,1,0,"2019HU1385338",3704400,370139303003,-77.0401682730667,35.5422215729722,370000117395,"37013"
5854,0,1,3,1,0,"2019HU1385338",3704400,370139304001,-77.0508699066576,35.5571104926907,370000119528,"37013"
5854,0,1,3,1,0,"2017000201926",3704400,370139304001,-77.0543534442446,35.5639674958125,370000119529,"37013"
5862,0,1,3,1,0,"2017000201926",3704400,370139305022,-77.0250569483509,35.5380199879506,370000122006,"37013"
5874,0,1,3,1,0,"2019HU0821877",3704400,370139310002,-77.0986789764684,35.4942058525987,370000129814,"37013"
5847,0,1,3,1,1,"2019HU0242301",3704400,370139301006,-76.6279573192575,35.5482481681657,370000112639,"37013"
5851,0,1,3,1,1,"2019HU0242301",3704400,370139303001,-77.0617605220303,35.5540298070712,370000116259,"37013"
5853,0,1,3,1,1,"2019HU0242301",3704400,370139303003,-77.0440464742528,35.5383999411462,370000117396,"37013"
5854,0,1,3,1,1,"2019HU0242301",3704400,370139304001,-77.0655658640114,35.5793698719574,370000119530,"37013"
5854,0,1,3,1,1,"2019HU0242301",3704400,370139304001,-77.050272582185,35.5569423621694,370000119531,"37013"
5862,0,1,3,1,1,"2019HU0242301",3704400,370139305022,-76.9865206197006,35.5285666706236,370000122007,"37013"
5847,0,1,3,1,2,"2016001445949",3704400,370139301006,-76.6208054538287,35.5528272785239,370000112640,"37013"
5854,0,1,3,1,2,"2016000398947",3704400,370139304001,-77.0512480373721,35.5572522579883,370000119532,"37013"
5874,0,1,3,1,2,"2018HU1392364",3704400,370139310002,-77.0751889556001,35.4541543668321,370000129815,"37013"
5851,0,1,3,1,3,"2017000746918",3704400,370139303001,-77.0683692795582,35.5639972346617,370000116260,"37013"
5853,0,1,3,1,3,"2017001072051",3704400,370139303003,-77.0320833966871,35.5445847675201,370000117397,"37013"
5856,0,1,3,1,3,"2017000746918",3704400,370139304003,-77.0509265913351,35.5467989212895,370000119059,"37013"
5854,0,1,3,1,3,"2015000818761",3704400,370139304001,-77.040401348352,35.5732388595407,370000119533,"37013"
5874,0,1,3,1,3,"2017000746918",3704400,370139310002,-77.0971973924959,35.4653228278123,370000129816,"37013"
5849,0,1,3,1,4,"2015001014080",3704400,370139302002,-77.1321234048004,35.6317220079573,370000115427,"37013"
5862,0,1,3,1,4,"2015001014080",3704400,370139305022,-76.9872864408808,35.5276594568138,370000122008,"37013"
5874,0,1,3,1,4,"2015001014080",3704400,370139310002,-77.0890222185126,35.4772889894375,370000129817,"37013"
5862,0,1,3,1,5,"2018HU1340939",3704400,370139305022,-77.0205218872542,35.5439595368428,370000122009,"37013"
5851,0,1,3,1,6,"2016000965325",3704400,370139303001,-77.0759574428928,35.5522591073018,370000116261,"37013"
5854,0,1,3,3,2,"2019HU0324655",3704400,370139304001,-77.064663028565,35.5785291110864,370000119534,"37013"
5853,0,1,3,4,0,"2016001301342",3704400,370139303003,-77.0283124856194,35.5439102028133,370000117398,"37013"
5851,0,1,4,0,0,"2017000311240",3704400,370139303001,-77.0609599797933,35.5558616720489,370000116262,"37013"
5851,0,1,4,0,0,"2017001310724",3704400,370139303001,-77.0696677032379,35.5526925592307,370000116263,"37013"
5853,0,1,4,0,0,"2016000281260",3704400,370139303003,-77.0428777651606,35.5443591694995,370000117399,"37013"
5854,0,1,4,0,0,"2015000078863",3704400,370139304001,-77.050596624144,35.5523142424146,370000119535,"37013"
5862,0,1,4,0,0,"2016000373637",3704400,370139305022,-76.960402031149,35.5201503379789,370000122010,"37013"
5862,0,1,4,0,0,"2019HU0852826",3704400,370139305022,-76.9832150034118,35.5324847936051,370000122011,"37013"
5864,0,1,4,0,0,"2015001438269",3704400,370139306002,-76.8685199488473,35.4658496120061,370000123521,"37013"
5864,0,1,4,0,0,"2019HU1199421",3704400,370139306002,-76.869896996018,35.4660852655244,370000123522,"37013"
5851,0,1,4,0,1,"2018HU1270200",3704400,370139303001,-77.0654117169323,35.5567596225306,370000116264,"37013"
5856,0,1,4,0,1,"2016001110244",3704400,370139304003,-77.0421659339757,35.5487257038089,370000119060,"37013"
5854,0,1,4,0,1,"2018HU1270200",3704400,370139304001,-77.0559999239092,35.5614870547716,370000119536,"37013"
5862,0,1,4,0,1,"2018HU1270200",3704400,370139305022,-77.024275747212,35.5398301213257,370000122012,"37013"
5862,0,1,4,0,1,"2019HU0017915",3704400,370139305022,-76.9972221091616,35.5397098711929,370000122013,"37013"
5862,0,1,4,0,1,"2018HU1270200",3704400,370139305022,-77.0273487345223,35.5399120462333,370000122014,"37013"
