"logrecno","hh_age","hh_ethnicity","hh_income","hh_race","hh_size","serialno","puma_geoid","bg_geoid","lon_4326","lat_4326","hh_id","county_fips"
5780,0,1,1,0,4,"2017001330360",3700200,370059502003,-81.1305310381793,36.4696892055573,370000081238,"37005"
5782,0,1,1,1,0,"2017000126370",3700200,370059503001,-81.2001507865455,36.5473171797406,370000083022,"37005"
5775,0,1,2,0,0,"2015001253765",3700200,370059501002,-80.9212731172791,36.550830264329,370000078625,"37005"
5778,0,1,2,0,0,"2017000025366",3700200,370059502001,-81.1184905305377,36.5126690605961,370000080492,"37005"
5781,0,1,2,0,0,"2019HU0003092",3700200,370059502004,-81.1306381817417,36.5032380456177,370000080922,"37005"
5780,0,1,2,0,0,"2015001253765",3700200,370059502003,-81.1173158274093,36.5006029312142,370000081239,"37005"
5779,0,1,2,0,0,"2019HU0003092",3700200,370059502002,-81.0873766816412,36.5077909380974,370000081698,"37005"
5783,0,1,2,0,0,"2018HU0843489",3700200,370059503002,-81.3085303955781,36.4981568799246,370000082488,"37005"
5782,0,1,2,0,0,"2019HU0003092",3700200,370059503001,-81.2429311830958,36.5471237780038,370000083023,"37005"
5775,0,1,2,0,1,"2017000601361",3700200,370059501002,-80.9867917642134,36.4832978189421,370000078626,"37005"
5775,0,1,2,0,1,"2016000102497",3700200,370059501002,-80.987186812819,36.4997865745893,370000078627,"37005"
5776,0,1,2,0,1,"2018HU0145532",3700200,370059501003,-81.0036768429219,36.4853021318505,370000079136,"37005"
5774,0,1,2,0,1,"2016001012923",3700200,370059501001,-81.0001172415424,36.5185651806119,370000080032,"37005"
5778,0,1,2,0,1,"2016001012923",3700200,370059502001,-81.119473166139,36.5137652454767,370000080493,"37005"
5781,0,1,2,0,1,"2016001012923",3700200,370059502004,-81.1374392173671,36.5140773951423,370000080923,"37005"
5781,0,1,2,0,1,"2016001012923",3700200,370059502004,-81.1331079735273,36.5097726586721,370000080924,"37005"
5780,0,1,2,0,1,"2016001012923",3700200,370059502003,-81.1150007157883,36.4995089730206,370000081240,"37005"
5779,0,1,2,0,1,"2016000102497",3700200,370059502002,-81.1021434759552,36.4979204661975,370000081699,"37005"
5783,0,1,2,0,1,"2016000102497",3700200,370059503002,-81.3014448240857,36.5188274183723,370000082489,"37005"
5783,0,1,2,0,1,"2016000102497",3700200,370059503002,-81.3234398654868,36.5130221899621,370000082490,"37005"
5783,0,1,2,0,1,"2016001012923",3700200,370059503002,-81.2939979697921,36.5078038149526,370000082491,"37005"
5775,0,1,2,0,2,"2015001498813",3700200,370059501002,-80.9985212888823,36.5173144692872,370000078628,"37005"
5774,0,1,2,0,2,"2016001439962",3700200,370059501001,-81.0508664704059,36.5190067685608,370000080033,"37005"
5774,0,1,2,0,2,"2016001209415",3700200,370059501001,-80.960021185866,36.5556213351545,370000080034,"37005"
5778,0,1,2,0,2,"2018HU1156980",3700200,370059502001,-81.1170256604684,36.5073802471396,370000080494,"37005"
5781,0,1,2,0,2,"2019HU0093398",3700200,370059502004,-81.1350595456317,36.5138601535945,370000080925,"37005"
5774,0,1,2,0,3,"2017000986203",3700200,370059501001,-81.0026247297336,36.5190065293503,370000080035,"37005"
5783,0,1,2,0,3,"2017001326819",3700200,370059503002,-81.2680762720783,36.5373482821192,370000082492,"37005"
5778,0,1,2,0,4,"2016001370903",3700200,370059502001,-81.11921616892,36.5098038306133,370000080495,"37005"
5780,0,1,2,0,4,"2019HU0622366",3700200,370059502003,-81.1208221996644,36.5043562504922,370000081241,"37005"
5775,0,1,2,0,5,"2016000045997",3700200,370059501002,-81.0062631469571,36.5100308091438,370000078629,"37005"
5775,0,1,3,0,0,"2016001498601",3700200,370059501002,-80.9794550037719,36.5086852272608,370000078630,"37005"
5774,0,1,3,0,0,"2015000523201",3700200,370059501001,-81.0044180243437,36.519483330231,370000080036,"37005"
5778,0,1,3,0,0,"2018HU1220386",3700200,370059502001,-81.0956945925483,36.5353792335859,370000080496,"37005"
5781,0,1,3,0,0,"2015000272255",3700200,370059502004,-81.1459457915962,36.4868344749959,370000080926,"37005"
5781,0,1,3,0,0,"2019HU1026151",3700200,370059502004,-81.127355747435,36.5079811813972,370000080927,"37005"
5780,0,1,3,0,0,"2015001328921",3700200,370059502003,-81.1214933127702,36.4985724444103,370000081242,"37005"
5775,0,1,3,0,1,"2017000401223",3700200,370059501002,-80.949233165303,36.5009956793905,370000078631,"37005"
5775,0,1,3,0,1,"2017001210363",3700200,370059501002,-80.9358288960406,36.5556087908436,370000078632,"37005"
5774,0,1,3,0,1,"2018HU0584539",3700200,370059501001,-81.018094935656,36.5628733872179,370000080037,"37005"
5778,0,1,3,0,1,"2015000471999",3700200,370059502001,-81.1023514233519,36.5353199359287,370000080497,"37005"
5781,0,1,3,0,1,"2018HU0194511",3700200,370059502004,-81.136325102299,36.5142788315446,370000080928,"37005"
5781,0,1,3,0,1,"2019HU0515651",3700200,370059502004,-81.1386256478945,36.5018070469712,370000080929,"37005"
5780,0,1,3,0,1,"2017000677336",3700200,370059502003,-81.1212032468563,36.4957570001163,370000081243,"37005"
5783,0,1,3,0,1,"2015000849889",3700200,370059503002,-81.2889420325379,36.5364429178977,370000082493,"37005"
5783,0,1,3,0,1,"2018HU0403376",3700200,370059503002,-81.3269075176854,36.5178093186661,370000082494,"37005"
5782,0,1,3,0,1,"2017000677336",3700200,370059503001,-81.1916293893204,36.5085300893425,370000083024,"37005"
5774,0,1,3,0,2,"2017000203530",3700200,370059501001,-80.9571479677399,36.5616738506222,370000080038,"37005"
5781,0,1,3,0,2,"2015000141418",3700200,370059502004,-81.149476369016,36.4983404467376,370000080930,"37005"
5780,0,1,3,0,5,"2019HU0052524",3700200,370059502003,-81.1112509660024,36.4800336113892,370000081244,"37005"
5774,0,1,3,3,2,"2016000601552",3700200,370059501001,-81.0012796379424,36.5275114638277,370000080039,"37005"
5775,0,1,4,0,0,"2015000271832",3700200,370059501002,-80.9806324952771,36.4653509018373,370000078633,"37005"
5776,0,1,4,0,0,"2018HU0482946",3700200,370059501003,-81.0630419967777,36.4670915794895,370000079137,"37005"
5774,0,1,4,0,0,"2015000975559",3700200,370059501001,-80.9927413008261,36.5238982754383,370000080040,"37005"
5781,0,1,4,0,0,"2017000041769",3700200,370059502004,-81.1340061391997,36.5049393397894,370000080931,"37005"
5779,0,1,4,0,0,"2018HU1073543",3700200,370059502002,-81.0870455133021,36.5010708269827,370000081700,"37005"
5783,0,1,4,0,0,"2019HU0717144",3700200,370059503002,-81.317865406084,36.521961748823,370000082495,"37005"
5782,0,1,4,0,0,"2016001233243",3700200,370059503001,-81.226540522712,36.5691819066691,370000083025,"37005"
5775,0,1,4,0,1,"2017000986175",3700200,370059501002,-80.9719732774378,36.4674854429676,370000078634,"37005"
5775,0,1,4,0,1,"2017000986175",3700200,370059501002,-80.9918594861406,36.5029140627345,370000078635,"37005"
5776,0,1,4,0,1,"2018HU1076186",3700200,370059501003,-81.0358491830635,36.4672545558282,370000079138,"37005"
5774,0,1,4,0,1,"2019HU1367553",3700200,370059501001,-80.9600806339561,36.5555982370866,370000080041,"37005"
5778,0,1,4,0,1,"2019HU1367553",3700200,370059502001,-81.1194114696471,36.5116824028957,370000080498,"37005"
5781,0,1,4,0,1,"2019HU1367553",3700200,370059502004,-81.1407863000845,36.495106806865,370000080932,"37005"
5780,0,1,4,0,1,"2015000920713",3700200,370059502003,-81.1215839587478,36.488714547664,370000081245,"37005"
5783,0,1,4,0,1,"2017000986175",3700200,370059503002,-81.2833868652022,36.493061328317,370000082496,"37005"
5783,0,1,4,0,1,"2017000986175",3700200,370059503002,-81.2310568546096,36.4984234089201,370000082497,"37005"
5783,0,1,4,0,1,"2017001337935",3700200,370059503002,-81.2754636255618,36.4579802761916,370000082498,"37005"
5782,0,1,4,0,1,"2019HU1190015",3700200,370059503001,-81.3403881805984,36.5614080766849,370000083026,"37005"
5774,0,1,4,0,2,"2017000696717",3700200,370059501001,-81.0664023243759,36.5652773975465,370000080042,"37005"
5783,0,1,4,0,2,"2019HU1186623",3700200,370059503002,-81.2543782866885,36.4537360888536,370000082499,"37005"
5774,0,1,4,0,3,"2018HU0200303",3700200,370059501001,-80.9698767600675,36.5523287250777,370000080043,"37005"
5780,0,1,4,0,3,"2016001278679",3700200,370059502003,-81.1221576567332,36.4894968740842,370000081246,"37005"
5778,0,1,4,0,4,"2016000179852",3700200,370059502001,-81.1207647036143,36.5108440054071,370000080499,"37005"
5779,0,1,4,0,4,"2017000997608",3700200,370059502002,-81.0870669004691,36.5303818488775,370000081701,"37005"
5783,0,1,4,0,4,"2019HU0987205",3700200,370059503002,-81.2614429577543,36.5384621347818,370000082500,"37005"
5775,0,1,5,0,0,"2017001363636",3700200,370059501002,-80.9337317075905,36.5087840058406,370000078636,"37005"
5775,0,1,5,0,0,"2016001347419",3700200,370059501002,-80.9514087865884,36.5005048869501,370000078637,"37005"
5776,0,1,5,0,0,"2018HU0951783",3700200,370059501003,-81.055192553358,36.482634590415,370000079139,"37005"
5774,0,1,5,0,0,"2017000542886",3700200,370059501001,-81.0015405531531,36.5200410433181,370000080044,"37005"
5778,0,1,5,0,0,"2016001249880",3700200,370059502001,-81.122142026693,36.5261732314794,370000080500,"37005"
5781,0,1,5,0,0,"2016001363763",3700200,370059502004,-81.1636332561296,36.4935605350791,370000080933,"37005"
5780,0,1,5,0,0,"2017000456484",3700200,370059502003,-81.1121225529228,36.497933727283,370000081247,"37005"
5783,0,1,5,0,0,"2015000610082",3700200,370059503002,-81.3171293764362,36.5112167313922,370000082501,"37005"
5782,0,1,5,0,0,"2017001237998",3700200,370059503001,-81.2308175547902,36.5464539401156,370000083027,"37005"
5775,0,1,5,0,1,"2016000944469",3700200,370059501002,-80.9339250899724,36.5123556572522,370000078638,"37005"
5775,0,1,5,0,1,"2016000219400",3700200,370059501002,-80.9498683151096,36.5404594700893,370000078639,"37005"
5775,0,1,5,0,1,"2016000224621",3700200,370059501002,-80.9766129414644,36.4801313910994,370000078640,"37005"
5775,0,1,5,0,1,"2019HU0469633",3700200,370059501002,-80.9563321507693,36.5193673271655,370000078641,"37005"
5775,0,1,5,0,1,"2017000975769",3700200,370059501002,-80.9529706862552,36.5117406960592,370000078642,"37005"
5776,0,1,5,0,1,"2016000944469",3700200,370059501003,-81.0571167270113,36.4810009822983,370000079140,"37005"
5774,0,1,5,0,1,"2016001159477",3700200,370059501001,-81.034241635666,36.5655212566468,370000080045,"37005"
5781,0,1,5,0,1,"2018HU1003269",3700200,370059502004,-81.1382868491905,36.4994616793241,370000080934,"37005"
5780,0,1,5,0,1,"2018HU1003269",3700200,370059502003,-81.1101647780586,36.4984624342054,370000081248,"37005"
5779,0,1,5,0,1,"2018HU1003269",3700200,370059502002,-81.0925235939095,36.5088963859998,370000081702,"37005"
5783,0,1,5,0,1,"2017001157848",3700200,370059503002,-81.3069054125978,36.5393041915404,370000082502,"37005"
5783,0,1,5,0,1,"2019HU0823937",3700200,370059503002,-81.2663788586846,36.4897790650393,370000082503,"37005"
5783,0,1,5,0,1,"2017001157848",3700200,370059503002,-81.2814073934949,36.5018219311032,370000082504,"37005"
5783,0,1,5,0,1,"2015000664819",3700200,370059503002,-81.1877692198552,36.4957824344639,370000082505,"37005"
5774,0,1,5,0,2,"2017000712056",3700200,370059501001,-80.9768165600392,36.5437299531547,370000080046,"37005"
5774,0,1,5,0,2,"2017001094127",3700200,370059501001,-80.9840091075409,36.5548344281703,370000080047,"37005"
5779,0,1,5,0,2,"2018HU1328181",3700200,370059502002,-81.1052628638612,36.4982092638658,370000081703,"37005"
5783,0,1,5,0,2,"2019HU1037743",3700200,370059503002,-81.2372567458559,36.465314674834,370000082506,"37005"
5776,0,1,5,0,3,"2018HU0361818",3700200,370059501003,-80.9978520614104,36.4699039717943,370000079141,"37005"
5774,0,1,5,0,3,"2019HU0183185",3700200,370059501001,-80.9843707395075,36.5377407794602,370000080048,"37005"
5778,0,1,5,0,3,"2019HU1378577",3700200,370059502001,-81.1048008065039,36.5216139214979,370000080501,"37005"
5780,0,1,5,0,3,"2016000906269",3700200,370059502003,-81.1251763560725,36.4993697483071,370000081249,"37005"
5782,0,1,5,0,3,"2019HU0196644",3700200,370059503001,-81.1679072038941,36.567223474659,370000083028,"37005"
5775,0,1,5,0,5,"2016000285165",3700200,370059501002,-80.9657132996667,36.5278687158445,370000078643,"37005"
5780,0,1,5,0,5,"2015000972815",3700200,370059502003,-81.1240582915325,36.4918174663523,370000081250,"37005"
5774,0,1,6,0,0,"2019HU0034701",3700200,370059501001,-80.9987569114109,36.5509532699105,370000080049,"37005"
5781,0,1,6,0,0,"2018HU0799497",3700200,370059502004,-81.135108218485,36.5116830156376,370000080935,"37005"
5780,0,1,6,0,0,"2019HU0034701",3700200,370059502003,-81.1319417410789,36.4971049057608,370000081251,"37005"
5783,0,1,6,0,0,"2019HU0034701",3700200,370059503002,-81.3258162930221,36.5159234323514,370000082507,"37005"
5782,0,1,6,0,0,"2019HU0034701",3700200,370059503001,-81.297959935044,36.5449340135839,370000083029,"37005"
5776,0,1,6,0,1,"2018HU0459417",3700200,370059501003,-81.0323079636952,36.4588760163483,370000079142,"37005"
5778,0,1,6,0,1,"2016001397332",3700200,370059502001,-81.1183359515916,36.5084045515978,370000080502,"37005"
5781,0,1,6,0,1,"2019HU0958369",3700200,370059502004,-81.1256597893061,36.5041317788706,370000080936,"37005"
5783,0,1,6,0,1,"2015000348953",3700200,370059503002,-81.320867223569,36.5073585971713,370000082508,"37005"
5783,0,1,6,0,1,"2015000432830",3700200,370059503002,-81.2639330709978,36.454010811731,370000082509,"37005"
5783,0,1,6,0,1,"2015000073529",3700200,370059503002,-81.2762062380448,36.4504218669748,370000082510,"37005"
5783,0,1,6,0,1,"2017000867446",3700200,370059503002,-81.3097202924678,36.5363113451156,370000082511,"37005"
5783,0,1,6,0,1,"2016001238855",3700200,370059503002,-81.3237342332616,36.5020506787546,370000082512,"37005"
5782,0,1,6,0,1,"2019HU0902859",3700200,370059503001,-81.2248528069826,36.5383012992667,370000083030,"37005"
5774,0,1,6,0,2,"2017000632357",3700200,370059501001,-81.0215086702401,36.5266133719663,370000080050,"37005"
5781,0,1,6,0,2,"2016000870563",3700200,370059502004,-81.1496806021794,36.4958812112543,370000080937,"37005"
5783,0,1,6,0,2,"2019HU0413302",3700200,370059503002,-81.3245906308404,36.5210031103597,370000082513,"37005"
5781,0,1,6,0,3,"2015001069188",3700200,370059502004,-81.1504080843121,36.4713093287811,370000080938,"37005"
5783,0,1,6,0,3,"2015001312026",3700200,370059503002,-81.3285057663765,36.518815461005,370000082514,"37005"
5774,0,1,6,3,1,"2015000215533",3700200,370059501001,-81.0130064400542,36.5466439580066,370000080051,"37005"
5782,1,0,0,0,1,"2016000135896",3700200,370059503001,-81.3437799362305,36.5387497547902,370000083031,"37005"
5776,1,0,0,1,2,"2015001015555",3700200,370059501003,-80.9950285298409,36.468659638884,370000079143,"37005"
5774,1,0,1,0,0,"2017000849799",3700200,370059501001,-80.9606751122478,36.5485741838954,370000080052,"37005"
5780,1,0,1,0,0,"2019HU1338709",3700200,370059502003,-81.1163969709517,36.4902867521302,370000081252,"37005"
5779,1,0,1,0,0,"2018HU0404956",3700200,370059502002,-81.1183316531492,36.5047502218566,370000081704,"37005"
5774,1,0,1,0,1,"2017000421416",3700200,370059501001,-81.0010744310198,36.5185006073082,370000080053,"37005"
5780,1,0,1,0,1,"2016001352020",3700200,370059502003,-81.1163423802466,36.5010534703115,370000081253,"37005"
5782,1,0,1,0,1,"2017000915472",3700200,370059503001,-81.3409000504669,36.5531458968701,370000083032,"37005"
5774,1,0,1,0,2,"2016000151131",3700200,370059501001,-81.0194488307894,36.5491596843635,370000080054,"37005"
5780,1,0,2,0,0,"2019HU1264798",3700200,370059502003,-81.1104141547901,36.4844427948055,370000081254,"37005"
5781,1,0,2,0,1,"2018HU0872817",3700200,370059502004,-81.1292851115324,36.5066775213008,370000080939,"37005"
5782,1,0,2,0,3,"2015000387604",3700200,370059503001,-81.2899886156767,36.5437345572093,370000083033,"37005"
5774,1,0,3,0,0,"2015000992062",3700200,370059501001,-80.9977428589724,36.5338751836402,370000080055,"37005"
5782,1,0,3,0,1,"2018HU1319310",3700200,370059503001,-81.3122677425623,36.5531069539213,370000083034,"37005"
5782,1,0,4,0,0,"2017000938779",3700200,370059503001,-81.3058515468769,36.5680516270986,370000083035,"37005"
5782,1,0,4,0,1,"2019HU1250291",3700200,370059503001,-81.1870615597235,36.5450436504405,370000083036,"37005"
5782,1,0,4,0,3,"2015000270150",3700200,370059503001,-81.3418235945465,36.5658249272139,370000083037,"37005"
5783,1,0,5,0,1,"2015000338264",3700200,370059503002,-81.1682777328694,36.4882036717461,370000082515,"37005"
5779,1,0,5,0,2,"2016001073207",3700200,370059502002,-81.0914300121496,36.5174351455459,370000081705,"37005"
5782,1,0,5,0,2,"2019HU1281967",3700200,370059503001,-81.1672473914602,36.5580358380234,370000083038,"37005"
5776,1,0,5,0,3,"2017000475336",3700200,370059501003,-81.0772239042378,36.4803500514782,370000079144,"37005"
5780,1,0,5,0,3,"2017000618457",3700200,370059502003,-81.1215868197497,36.4869826287542,370000081255,"37005"
5782,1,0,5,0,3,"2019HU1225013",3700200,370059503001,-81.1623254200476,36.5343318327144,370000083039,"37005"
5775,1,0,6,0,0,"2019HU1253721",3700200,370059501002,-80.9313350865167,36.5625376846889,370000078644,"37005"
5782,1,0,6,0,0,"2019HU1032628",3700200,370059503001,-81.3388181771967,36.5412971048771,370000083040,"37005"
5776,1,0,6,0,1,"2017000314467",3700200,370059501003,-81.0304455952902,36.4961255780089,370000079145,"37005"
5779,1,0,6,0,4,"2019HU0606275",3700200,370059502002,-81.1001294980761,36.5047488279041,370000081706,"37005"
5776,1,1,0,0,0,"2017000024462",3700200,370059501003,-80.9829755076304,36.4536568837056,370000079146,"37005"
5776,1,1,0,0,0,"2017001116566",3700200,370059501003,-81.007372079279,36.4674932995482,370000079147,"37005"
5776,1,1,0,0,0,"2017000117015",3700200,370059501003,-81.0354367901743,36.4988586030894,370000079148,"37005"
5776,1,1,0,0,0,"2016000392607",3700200,370059501003,-81.0291006867936,36.4623397517597,370000079149,"37005"
5776,1,1,0,0,0,"2015000568469",3700200,370059501003,-81.0880316979397,36.4665174044079,370000079150,"37005"
5776,1,1,0,0,0,"2019HU0427824",3700200,370059501003,-81.0938585583519,36.4711086540761,370000079151,"37005"
5776,1,1,0,0,0,"2015000404768",3700200,370059501003,-81.0770275381478,36.471325818803,370000079152,"37005"
5776,1,1,0,0,0,"2018HU0402736",3700200,370059501003,-81.055063757466,36.4810640881617,370000079153,"37005"
5776,1,1,0,0,0,"2018HU1046652",3700200,370059501003,-81.0240004549847,36.4843720828837,370000079154,"37005"
5778,1,1,0,0,0,"2016000393127",3700200,370059502001,-81.083390427932,36.5363453139022,370000080503,"37005"
5781,1,1,0,0,0,"2018HU0032598",3700200,370059502004,-81.1262472720486,36.5009085536887,370000080940,"37005"
5783,1,1,0,0,0,"2017001369292",3700200,370059503002,-81.2483677817842,36.4685864545126,370000082516,"37005"
5782,1,1,0,0,0,"2019HU1203415",3700200,370059503001,-81.1693537798545,36.5563860456061,370000083041,"37005"
5775,1,1,0,0,1,"2015001028130",3700200,370059501002,-80.9790259850068,36.506795882925,370000078645,"37005"
5776,1,1,0,0,1,"2017000349543",3700200,370059501003,-81.0217192474113,36.4688274286216,370000079155,"37005"
5776,1,1,0,0,1,"2017000567439",3700200,370059501003,-81.0366230529196,36.4457269718885,370000079156,"37005"
5776,1,1,0,0,1,"2015000597740",3700200,370059501003,-81.0497661553284,36.4712888854004,370000079157,"37005"
5776,1,1,0,0,1,"2019HU1261255",3700200,370059501003,-81.0936026934357,36.4765152745049,370000079158,"37005"
5776,1,1,0,0,1,"2015000406395",3700200,370059501003,-81.0141696350014,36.4699276086505,370000079159,"37005"
5776,1,1,0,0,1,"2016001213422",3700200,370059501003,-81.0514484093591,36.4706334177138,370000079160,"37005"
5776,1,1,0,0,1,"2019HU0916754",3700200,370059501003,-81.0559568558469,36.4684180139019,370000079161,"37005"
5777,1,1,0,0,1,"2015000030214",3700200,370059501004,-81.0187169619045,36.4373150123361,370000079584,"37005"
5777,1,1,0,0,1,"2015000475849",3700200,370059501004,-81.0015668458761,36.3987201715805,370000079585,"37005"
5777,1,1,0,0,1,"2018HU1250931",3700200,370059501004,-81.0183313444636,36.4533933278766,370000079586,"37005"
5778,1,1,0,0,1,"2016000954271",3700200,370059502001,-81.114133722541,36.5082517632514,370000080504,"37005"
5780,1,1,0,0,1,"2017001162107",3700200,370059502003,-81.1469082961175,36.4762211626486,370000081256,"37005"
5784,1,1,0,0,1,"2015000277114",3700200,370059503003,-81.1101460646057,36.4557487898867,370000082088,"37005"
5783,1,1,0,0,1,"2019HU0395977",3700200,370059503002,-81.2170871706899,36.488885648715,370000082517,"37005"
5783,1,1,0,0,1,"2017000567439",3700200,370059503002,-81.2644045300172,36.4569911456221,370000082518,"37005"
5782,1,1,0,0,1,"2015000600478",3700200,370059503001,-81.1885815039108,36.531671135706,370000083042,"37005"
5776,1,1,0,0,2,"2015001492784",3700200,370059501003,-81.0534900900143,36.4870441060489,370000079162,"37005"
5781,1,1,0,0,2,"2015001492784",3700200,370059502004,-81.1571280686547,36.4966036911672,370000080941,"37005"
5779,1,1,0,0,2,"2017000254148",3700200,370059502002,-81.0945540815835,36.5214380263879,370000081707,"37005"
5776,1,1,0,0,3,"2019HU0672868",3700200,370059501003,-81.0605395409167,36.4720324494302,370000079163,"37005"
5780,1,1,0,0,3,"2015000492795",3700200,370059502003,-81.1118702496045,36.4818166320663,370000081257,"37005"
5783,1,1,0,0,3,"2019HU0486073",3700200,370059503002,-81.2278206369179,36.4852451613413,370000082519,"37005"
5782,1,1,0,0,3,"2019HU0486073",3700200,370059503001,-81.3054187257034,36.5465439083955,370000083043,"37005"
5778,1,1,0,0,5,"2017000247775",3700200,370059502001,-81.0927029068728,36.5370674366359,370000080505,"37005"
5775,1,1,1,0,0,"2015000249892",3700200,370059501002,-80.9947089077725,36.4923941488524,370000078646,"37005"
5776,1,1,1,0,0,"2018HU0131508",3700200,370059501003,-81.0806375871176,36.4629510160037,370000079164,"37005"
5776,1,1,1,0,0,"2016000032858",3700200,370059501003,-80.9831037124496,36.449667649647,370000079165,"37005"
5774,1,1,1,0,0,"2017001092809",3700200,370059501001,-80.999602168979,36.5241592639854,370000080056,"37005"
5778,1,1,1,0,0,"2016000121109",3700200,370059502001,-81.1441331529153,36.5513294216442,370000080506,"37005"
5781,1,1,1,0,0,"2019HU1330165",3700200,370059502004,-81.1349833361222,36.5009739073435,370000080942,"37005"
5780,1,1,1,0,0,"2017000808262",3700200,370059502003,-81.1132185714051,36.4831776631606,370000081258,"37005"
5779,1,1,1,0,0,"2017000994908",3700200,370059502002,-81.1048809975494,36.499514190094,370000081708,"37005"
5782,1,1,1,0,0,"2015000108900",3700200,370059503001,-81.3185419051717,36.5556030080353,370000083044,"37005"
5782,1,1,1,0,0,"2016001306414",3700200,370059503001,-81.2501286953812,36.5424322625739,370000083045,"37005"
5775,1,1,1,0,1,"2018HU1132710",3700200,370059501002,-80.9739977933177,36.5198364956928,370000078647,"37005"
5775,1,1,1,0,1,"2016000205076",3700200,370059501002,-80.916790694481,36.5530516198677,370000078648,"37005"
5776,1,1,1,0,1,"2018HU0584516",3700200,370059501003,-81.0576796776921,36.4699803566259,370000079166,"37005"
5776,1,1,1,0,1,"2018HU0400515",3700200,370059501003,-81.081664144531,36.4836300735869,370000079167,"37005"
5774,1,1,1,0,1,"2019HU1097306",3700200,370059501001,-81.0679440194068,36.5491300845454,370000080057,"37005"
5778,1,1,1,0,1,"2015000953656",3700200,370059502001,-81.129138899035,36.5139649874464,370000080507,"37005"
5781,1,1,1,0,1,"2016000049524",3700200,370059502004,-81.1409219317609,36.4986028960858,370000080943,"37005"
