"logrecno","hh_age","hh_ethnicity","hh_income","hh_race","hh_size","serialno","puma_geoid","bg_geoid","lon_4326","lat_4326","hh_id","county_fips"
5904,0,0,6,3,1,"2019HU0475327",3704900,370179503001,-78.7145154724395,34.649694958284,370000142648,"37017"
5904,0,0,6,3,3,"2018HU0967740",3704900,370179503001,-78.7194052265968,34.6429626868681,370000142649,"37017"
5904,0,1,0,0,0,"2017000762063",3704900,370179503001,-78.6751061154624,34.6584137202748,370000142650,"37017"
5906,0,1,0,0,0,"2017000125243",3704900,370179503003,-78.7648092413088,34.6418560537641,370000143288,"37017"
5906,0,1,0,0,0,"2017001092876",3704900,370179503003,-78.7915052596059,34.645898937494,370000143289,"37017"
5913,0,1,0,0,0,"2019HU0442609",3704900,370179504005,-78.645418496736,34.5818784166539,370000146460,"37017"
5917,0,1,0,0,0,"2016001298827",3704900,370179505003,-78.7976702848138,34.5436488059819,370000147667,"37017"
5916,0,1,0,0,0,"2015000909583",3704900,370179505002,-78.7726230056331,34.551945786241,370000148336,"37017"
5906,0,1,0,0,1,"2016000125956",3704900,370179503003,-78.832255077588,34.616589299089,370000143290,"37017"
5917,0,1,0,0,1,"2015001223820",3704900,370179505003,-78.8248205496497,34.5429915514058,370000147668,"37017"
5926,0,1,0,0,1,"2018HU0074104",3704900,370179506006,-78.6481167146833,34.4847853382341,370000150843,"37017"
5901,0,1,0,0,2,"2016001464212",3704900,370179501005,-78.5914402366919,34.7545345603152,370000140898,"37017"
5906,0,1,0,0,2,"2016001464212",3704900,370179503003,-78.7654352608678,34.6448310487612,370000143291,"37017"
5917,0,1,0,0,2,"2018HU1013889",3704900,370179505003,-78.7886547515764,34.5425458885829,370000147669,"37017"
5906,0,1,0,0,3,"2017000992302",3704900,370179503003,-78.7538505015145,34.6273300998611,370000143292,"37017"
5913,0,1,0,0,3,"2016000100909",3704900,370179504005,-78.6683497518617,34.5719388106761,370000146461,"37017"
5904,0,1,0,0,4,"2017000689252",3704900,370179503001,-78.6962420246803,34.6780399068438,370000142651,"37017"
5913,0,1,0,1,0,"2015000276245",3704900,370179504005,-78.677414011903,34.6284082062416,370000146462,"37017"
5913,0,1,0,1,1,"2018HU0905235",3704900,370179504005,-78.7215137104797,34.608952192173,370000146463,"37017"
5917,0,1,0,1,1,"2015000134396",3704900,370179505003,-78.7924639840771,34.5447711105943,370000147670,"37017"
5926,0,1,0,1,1,"2015001383835",3704900,370179506006,-78.6448646496712,34.5224761175784,370000150844,"37017"
5906,0,1,0,1,3,"2015000253180",3704900,370179503003,-78.7745639460635,34.6547238909237,370000143293,"37017"
5913,0,1,0,1,3,"2015000253180",3704900,370179504005,-78.6595500281186,34.6232322037642,370000146464,"37017"
5906,0,1,1,0,0,"2018HU0458908",3704900,370179503003,-78.8056369205168,34.6375798337078,370000143294,"37017"
5906,0,1,1,0,0,"2015001345882",3704900,370179503003,-78.7541942907516,34.6162780554868,370000143295,"37017"
5909,0,1,1,0,0,"2018HU0393930",3704900,370179504001,-78.5921085123917,34.6206453491107,370000145807,"37017"
5912,0,1,1,0,0,"2016000209566",3704900,370179504004,-78.6063891062598,34.6308631331454,370000146007,"37017"
5916,0,1,1,0,0,"2018HU0057851",3704900,370179505002,-78.7132823834582,34.5781108150234,370000148337,"37017"
5926,0,1,1,0,0,"2015001345882",3704900,370179506006,-78.6585707150928,34.4859298091516,370000150845,"37017"
5904,0,1,1,0,1,"2016001355773",3704900,370179503001,-78.674636163547,34.6591280850844,370000142652,"37017"
5906,0,1,1,0,1,"2017000816267",3704900,370179503003,-78.7868507095602,34.6725319323475,370000143296,"37017"
5909,0,1,1,0,1,"2016000697697",3704900,370179504001,-78.5998279224031,34.6242432396455,370000145808,"37017"
5917,0,1,1,0,1,"2018HU0983533",3704900,370179505003,-78.8076836698017,34.5450824556877,370000147671,"37017"
5926,0,1,1,0,1,"2016001269426",3704900,370179506006,-78.6579529652454,34.4890136147842,370000150846,"37017"
5917,0,1,1,0,2,"2017001044347",3704900,370179505003,-78.8304405778575,34.547391850642,370000147672,"37017"
5916,0,1,1,0,2,"2016000382079",3704900,370179505002,-78.7074108203899,34.5862756510458,370000148338,"37017"
5926,0,1,1,0,2,"2015000134235",3704900,370179506006,-78.6545710592843,34.4880925199597,370000150847,"37017"
5904,0,1,1,0,3,"2016001141200",3704900,370179503001,-78.7086193482253,34.6460639751255,370000142653,"37017"
5909,0,1,1,0,3,"2019HU1242689",3704900,370179504001,-78.5863197138702,34.6157796967773,370000145809,"37017"
5912,0,1,1,0,3,"2018HU0035290",3704900,370179504004,-78.6445123746204,34.6423839177149,370000146008,"37017"
5904,0,1,1,1,0,"2015000691331",3704900,370179503001,-78.7042554401058,34.6563853275162,370000142654,"37017"
5906,0,1,1,1,0,"2016000275452",3704900,370179503003,-78.7675698277674,34.627811166957,370000143297,"37017"
5917,0,1,1,1,0,"2019HU0320760",3704900,370179505003,-78.786037885829,34.5420714437012,370000147673,"37017"
5906,0,1,1,1,1,"2015000126529",3704900,370179503003,-78.805602250759,34.6318997352951,370000143298,"37017"
5922,0,1,1,1,1,"2015001015159",3704900,370179506002,-78.6133565218256,34.4680618756093,370000151140,"37017"
5906,0,1,1,1,2,"2015001326139",3704900,370179503003,-78.7694460349157,34.6199555661507,370000143299,"37017"
5916,0,1,1,4,0,"2019HU0975993",3704900,370179505002,-78.7491333077263,34.6037312268327,370000148339,"37017"
5916,0,1,1,4,2,"2015000943687",3704900,370179505002,-78.7156946892617,34.5718328330205,370000148340,"37017"
5901,0,1,2,0,0,"2018HU1307163",3704900,370179501005,-78.417038086172,34.7562510921541,370000140899,"37017"
5917,0,1,2,0,0,"2015001064324",3704900,370179505003,-78.7990998650578,34.5453791830074,370000147674,"37017"
5916,0,1,2,0,0,"2017001259020",3704900,370179505002,-78.70495171805,34.5738581683275,370000148341,"37017"
5926,0,1,2,0,0,"2015001042840",3704900,370179506006,-78.6476014667915,34.4848316590053,370000150848,"37017"
5899,0,1,2,0,1,"2017000009354",3704900,370179501003,-78.4851355513928,34.6418428993234,370000139184,"37017"
5901,0,1,2,0,1,"2018HU1168211",3704900,370179501005,-78.4532413274453,34.7730684783211,370000140900,"37017"
5904,0,1,2,0,1,"2017001179356",3704900,370179503001,-78.7240543071761,34.6553930772432,370000142655,"37017"
5904,0,1,2,0,1,"2018HU0231762",3704900,370179503001,-78.6743295329974,34.6598511575289,370000142656,"37017"
5917,0,1,2,0,1,"2016000560442",3704900,370179505003,-78.8088595912725,34.5432696221737,370000147675,"37017"
5926,0,1,2,0,1,"2019HU0283451",3704900,370179506006,-78.6607082534231,34.4904270082533,370000150849,"37017"
5926,0,1,2,0,1,"2017000328588",3704900,370179506006,-78.6534415394626,34.4970093543386,370000150850,"37017"
5901,0,1,2,0,2,"2017000589235",3704900,370179501005,-78.4874439890778,34.782514867229,370000140901,"37017"
5906,0,1,2,0,2,"2015001429237",3704900,370179503003,-78.8039750447605,34.667165897367,370000143300,"37017"
5916,0,1,2,0,2,"2017000326295",3704900,370179505002,-78.751226013536,34.5799154532376,370000148342,"37017"
5926,0,1,2,0,2,"2019HU0093398",3704900,370179506006,-78.65433989907,34.4901084681828,370000150851,"37017"
5904,0,1,2,0,3,"2015000874390",3704900,370179503001,-78.7163332757131,34.647946054655,370000142657,"37017"
5913,0,1,2,0,3,"2016000489544",3704900,370179504005,-78.6378751514086,34.5668141227387,370000146465,"37017"
5904,0,1,2,0,4,"2017001309662",3704900,370179503001,-78.7032956789941,34.673454241291,370000142658,"37017"
5901,0,1,2,1,0,"2017001177937",3704900,370179501005,-78.473622140492,34.749112542666,370000140902,"37017"
5913,0,1,2,1,0,"2018HU0799239",3704900,370179504005,-78.6372973772917,34.6033994566363,370000146466,"37017"
5916,0,1,2,1,0,"2019HU0119014",3704900,370179505002,-78.7010939630454,34.5573647009971,370000148343,"37017"
5901,0,1,2,1,1,"2019HU0113151",3704900,370179501005,-78.4525703362156,34.7722479035248,370000140903,"37017"
5906,0,1,2,1,1,"2019HU0113151",3704900,370179503003,-78.8068597517876,34.6690244409054,370000143301,"37017"
5913,0,1,2,1,1,"2019HU1047631",3704900,370179504005,-78.640332269931,34.5720223683007,370000146467,"37017"
5916,0,1,2,1,1,"2019HU1047631",3704900,370179505002,-78.7613923773854,34.5310064646628,370000148344,"37017"
5901,0,1,2,1,2,"2019HU0556617",3704900,370179501005,-78.4581874022302,34.7199252592904,370000140904,"37017"
5912,0,1,2,1,2,"2017000945216",3704900,370179504004,-78.6357774251842,34.6399810741448,370000146009,"37017"
5916,0,1,2,1,2,"2018HU0741705",3704900,370179505002,-78.7144010689442,34.5580948165633,370000148345,"37017"
5901,0,1,2,1,3,"2019HU1406330",3704900,370179501005,-78.580148952457,34.7904222942921,370000140905,"37017"
5913,0,1,2,1,3,"2019HU0178120",3704900,370179504005,-78.7055522974945,34.6428746367333,370000146468,"37017"
5913,0,1,2,1,4,"2017000291882",3704900,370179504005,-78.6241528007887,34.6087515247172,370000146469,"37017"
5904,0,1,2,1,5,"2017000886334",3704900,370179503001,-78.6971832223793,34.6824823983038,370000142659,"37017"
5901,0,1,2,3,0,"2019HU0936074",3704900,370179501005,-78.4857333524241,34.793191752183,370000140906,"37017"
5904,0,1,2,3,1,"2015000428036",3704900,370179503001,-78.7181364547667,34.6529337536205,370000142660,"37017"
5904,0,1,2,3,3,"2018HU1036578",3704900,370179503001,-78.7061689978198,34.6844393603417,370000142661,"37017"
5904,0,1,2,4,0,"2018HU0064475",3704900,370179503001,-78.7067688950612,34.6852051778262,370000142662,"37017"
5916,0,1,2,4,0,"2015001488553",3704900,370179505002,-78.7344818958853,34.5742682101347,370000148346,"37017"
5901,0,1,3,0,0,"2015000984200",3704900,370179501005,-78.5001959498582,34.7581558548915,370000140907,"37017"
5904,0,1,3,0,0,"2019HU0677424",3704900,370179503001,-78.7255949699399,34.6561367538611,370000142663,"37017"
5913,0,1,3,0,0,"2017001264024",3704900,370179504005,-78.6284992578055,34.6055487619709,370000146470,"37017"
5916,0,1,3,0,0,"2016001028943",3704900,370179505002,-78.7224922012315,34.5964933668295,370000148347,"37017"
5901,0,1,3,0,1,"2018HU1173357",3704900,370179501005,-78.5062545310327,34.8250778416946,370000140908,"37017"
5904,0,1,3,0,1,"2016001510395",3704900,370179503001,-78.7146927506044,34.6736863582335,370000142664,"37017"
5904,0,1,3,0,1,"2016000799051",3704900,370179503001,-78.7039281148905,34.6757139049572,370000142665,"37017"
5904,0,1,3,0,1,"2018HU0093655",3704900,370179503001,-78.7213924765468,34.6902310768823,370000142666,"37017"
5906,0,1,3,0,1,"2019HU0978378",3704900,370179503003,-78.802000680992,34.6387658567834,370000143302,"37017"
5913,0,1,3,0,1,"2019HU0276076",3704900,370179504005,-78.6464479418744,34.6077840024716,370000146471,"37017"
5916,0,1,3,0,1,"2018HU0559267",3704900,370179505002,-78.7396732128526,34.5551823210848,370000148348,"37017"
5916,0,1,3,0,2,"2019HU0585766",3704900,370179505002,-78.7695212336031,34.553315583486,370000148349,"37017"
5904,0,1,3,0,3,"2018HU0367065",3704900,370179503001,-78.7085169788118,34.6460137693823,370000142667,"37017"
5904,0,1,3,0,4,"2015000428395",3704900,370179503001,-78.6954270904679,34.6832302054998,370000142668,"37017"
5906,0,1,3,0,4,"2018HU0559008",3704900,370179503003,-78.7676750012897,34.6328354001847,370000143303,"37017"
5904,0,1,3,0,6,"2017000652505",3704900,370179503001,-78.7138871580777,34.6511350676508,370000142669,"37017"
5904,0,1,3,1,0,"2017000187006",3704900,370179503001,-78.7148333681997,34.6508542423831,370000142670,"37017"
5906,0,1,3,1,0,"2016000461619",3704900,370179503003,-78.7870368860304,34.6478422114152,370000143304,"37017"
5913,0,1,3,1,0,"2019HU1385338",3704900,370179504005,-78.6617035824353,34.6233410479658,370000146472,"37017"
5904,0,1,3,1,1,"2017000879248",3704900,370179503001,-78.7164732240847,34.6684841937018,370000142671,"37017"
5913,0,1,3,1,1,"2017000565178",3704900,370179504005,-78.6834652594932,34.5844427099738,370000146473,"37017"
5904,0,1,3,1,2,"2016000035279",3704900,370179503001,-78.7234356457128,34.6550653900692,370000142672,"37017"
5916,0,1,3,1,2,"2018HU0183371",3704900,370179505002,-78.7460238170061,34.574423201793,370000148350,"37017"
5901,0,1,3,1,3,"2017001072051",3704900,370179501005,-78.5984596307775,34.7746186054234,370000140909,"37017"
5913,0,1,3,1,3,"2017001072051",3704900,370179504005,-78.6436672100673,34.6042013923034,370000146474,"37017"
5922,0,1,3,1,3,"2015001107210",3704900,370179506002,-78.5797462503111,34.429226588472,370000151141,"37017"
5904,0,1,3,3,1,"2016001213722",3704900,370179503001,-78.7061502799882,34.6655348569804,370000142673,"37017"
5904,0,1,3,3,6,"2018HU0871275",3704900,370179503001,-78.7138886426397,34.6508131644482,370000142674,"37017"
5909,0,1,4,0,0,"2017000600732",3704900,370179504001,-78.5995494996818,34.622618530965,370000145810,"37017"
5909,0,1,4,0,0,"2015000078863",3704900,370179504001,-78.5875414303375,34.6198806224567,370000145811,"37017"
5912,0,1,4,0,0,"2015000999631",3704900,370179504004,-78.6412543557866,34.6345488234399,370000146010,"37017"
5912,0,1,4,0,0,"2016000388308",3704900,370179504004,-78.6208817904919,34.6326817132237,370000146011,"37017"
5917,0,1,4,0,0,"2015000922699",3704900,370179505003,-78.7954804087653,34.5431741917038,370000147676,"37017"
5917,0,1,4,0,0,"2017000041769",3704900,370179505003,-78.7944048149305,34.5446827326975,370000147677,"37017"
5916,0,1,4,0,0,"2015001511231",3704900,370179505002,-78.7527955865434,34.5643756301285,370000148351,"37017"
5899,0,1,4,0,1,"2015001154094",3704900,370179501003,-78.5380940086004,34.6492374564951,370000139185,"37017"
5901,0,1,4,0,1,"2018HU0593383",3704900,370179501005,-78.5179679602065,34.7793375614156,370000140910,"37017"
5904,0,1,4,0,1,"2017000317773",3704900,370179503001,-78.7172214208895,34.680415145314,370000142675,"37017"
5904,0,1,4,0,1,"2017001070106",3704900,370179503001,-78.698862495077,34.6802761246437,370000142676,"37017"
5906,0,1,4,0,1,"2019HU0934091",3704900,370179503003,-78.7675081077892,34.6398535870591,370000143305,"37017"
5909,0,1,4,0,1,"2018HU1033218",3704900,370179504001,-78.6012572496936,34.6223429497588,370000145812,"37017"
5917,0,1,4,0,1,"2019HU0523127",3704900,370179505003,-78.7988260903655,34.550503650088,370000147678,"37017"
5917,0,1,4,0,1,"2016000666452",3704900,370179505003,-78.80054970233,34.5482551547478,370000147679,"37017"
5916,0,1,4,0,1,"2018HU0163177",3704900,370179505002,-78.6952061021507,34.56134111125,370000148352,"37017"
5901,0,1,4,0,2,"2015000077554",3704900,370179501005,-78.4751212664435,34.7904514971416,370000140911,"37017"
5904,0,1,4,0,2,"2019HU1261994",3704900,370179503001,-78.7388658781705,34.6997830219874,370000142677,"37017"
5912,0,1,4,0,2,"2019HU0098674",3704900,370179504004,-78.6373953911528,34.6269140469403,370000146012,"37017"
5913,0,1,4,0,2,"2019HU1341953",3704900,370179504005,-78.6519645927061,34.5718073815965,370000146475,"37017"
5916,0,1,4,0,2,"2019HU1034285",3704900,370179505002,-78.7367605116909,34.5833311168097,370000148353,"37017"
5909,0,1,4,0,3,"2016001390355",3704900,370179504001,-78.5991721773225,34.6209105457077,370000145813,"37017"
5913,0,1,4,0,3,"2018HU0336213",3704900,370179504005,-78.6391764011169,34.6147686364875,370000146476,"37017"
5917,0,1,4,0,3,"2017001264376",3704900,370179505003,-78.7983880667545,34.550196532766,370000147680,"37017"
5904,0,1,4,0,4,"2019HU0001249",3704900,370179503001,-78.6949270815785,34.6832810553848,370000142678,"37017"
5906,0,1,4,0,4,"2019HU0001249",3704900,370179503003,-78.7627303771448,34.6423995463514,370000143306,"37017"
5917,0,1,4,0,4,"2019HU0001249",3704900,370179505003,-78.8017843587159,34.5422321898387,370000147681,"37017"
5904,0,1,4,1,0,"2015000563314",3704900,370179503001,-78.676860683045,34.660898286853,370000142679,"37017"
5909,0,1,4,1,0,"2019HU0455217",3704900,370179504001,-78.592038134015,34.6160349520557,370000145814,"37017"
5926,0,1,4,1,0,"2019HU0114220",3704900,370179506006,-78.659099861792,34.4861694246192,370000150852,"37017"
5906,0,1,4,1,1,"2018HU0961689",3704900,370179503003,-78.8107857811632,34.6608599089253,370000143307,"37017"
5926,0,1,4,1,1,"2016000397529",3704900,370179506006,-78.6500006172631,34.4894204613251,370000150853,"37017"
5909,0,1,4,1,2,"2016000374750",3704900,370179504001,-78.5925052882544,34.6199407244125,370000145815,"37017"
5913,0,1,4,1,2,"2015001086482",3704900,370179504005,-78.6641710911501,34.5864499509301,370000146477,"37017"
5926,0,1,4,1,2,"2016001101004",3704900,370179506006,-78.6527876475582,34.4922437838319,370000150854,"37017"
5917,0,1,4,1,4,"2018HU1213081",3704900,370179505003,-78.7960967700067,34.5437307721577,370000147682,"37017"
5901,0,1,4,1,5,"2018HU1056839",3704900,370179501005,-78.5714086966195,34.7473929744247,370000140912,"37017"
5901,0,1,4,3,1,"2015000073619",3704900,370179501005,-78.5872022360637,34.7780117976263,370000140913,"37017"
5904,0,1,4,3,1,"2015000073619",3704900,370179503001,-78.7183764503327,34.6426327182905,370000142680,"37017"
5899,0,1,5,0,0,"2018HU1353681",3704900,370179501003,-78.4839897299259,34.6429472678823,370000139186,"37017"
5901,0,1,5,0,0,"2018HU0009846",3704900,370179501005,-78.5587526739885,34.7902096333139,370000140914,"37017"
5904,0,1,5,0,0,"2015001201078",3704900,370179503001,-78.7248122745903,34.6558312176833,370000142681,"37017"
5906,0,1,5,0,0,"2019HU0909850",3704900,370179503003,-78.7640594622673,34.6432090216667,370000143308,"37017"
5906,0,1,5,0,0,"2016000686747",3704900,370179503003,-78.8139246182049,34.6412101367149,370000143309,"37017"
5909,0,1,5,0,0,"2016001239459",3704900,370179504001,-78.6009104163245,34.6217077962013,370000145816,"37017"
5912,0,1,5,0,0,"2016001386564",3704900,370179504004,-78.6535246505127,34.6390513893328,370000146013,"37017"
5912,0,1,5,0,0,"2017001237998",3704900,370179504004,-78.6152355115614,34.6328112781314,370000146014,"37017"
5913,0,1,5,0,0,"2016001514152",3704900,370179504005,-78.7154385692006,34.6116225188472,370000146478,"37017"
5913,0,1,5,0,0,"2019HU0277202",3704900,370179504005,-78.6448666895878,34.5840153965809,370000146479,"37017"
5917,0,1,5,0,0,"2016001436828",3704900,370179505003,-78.7969259747723,34.5490822246935,370000147683,"37017"
5916,0,1,5,0,0,"2018HU0663133",3704900,370179505002,-78.7327697293843,34.5820407172112,370000148354,"37017"
5916,0,1,5,0,0,"2016001436828",3704900,370179505002,-78.68247895559,34.5535981065519,370000148355,"37017"
5916,0,1,5,0,0,"2017000549074",3704900,370179505002,-78.7656510579074,34.5505885399828,370000148356,"37017"
5926,0,1,5,0,0,"2017000539915",3704900,370179506006,-78.64993828277,34.5080012832628,370000150855,"37017"
5899,0,1,5,0,1,"2017000560338",3704900,370179501003,-78.4924812234978,34.6535895082024,370000139187,"37017"
5901,0,1,5,0,1,"2017000463921",3704900,370179501005,-78.5223484982397,34.8468036170223,370000140915,"37017"
5904,0,1,5,0,1,"2015001326860",3704900,370179503001,-78.7203878171134,34.6547198238475,370000142682,"37017"
5904,0,1,5,0,1,"2019HU1273483",3704900,370179503001,-78.7176173656652,34.6522733224708,370000142683,"37017"
5904,0,1,5,0,1,"2016000138900",3704900,370179503001,-78.7233968719964,34.6563409655624,370000142684,"37017"
5906,0,1,5,0,1,"2018HU0902665",3704900,370179503003,-78.7741254952362,34.6290795666959,370000143310,"37017"
5906,0,1,5,0,1,"2019HU0766399",3704900,370179503003,-78.8018203052159,34.6647213038357,370000143311,"37017"
5909,0,1,5,0,1,"2015000364918",3704900,370179504001,-78.5966133403517,34.624164008254,370000145817,"37017"
5912,0,1,5,0,1,"2016000815237",3704900,370179504004,-78.613144431403,34.63202427624,370000146015,"37017"
5913,0,1,5,0,1,"2016001493779",3704900,370179504005,-78.634401152244,34.5765173500406,370000146480,"37017"
5913,0,1,5,0,1,"2019HU0478161",3704900,370179504005,-78.7037719002576,34.6427012111919,370000146481,"37017"
5917,0,1,5,0,1,"2015000839526",3704900,370179505003,-78.8000912987167,34.5458761585848,370000147684,"37017"
5916,0,1,5,0,1,"2016001447447",3704900,370179505002,-78.7233713178664,34.5456685817112,370000148357,"37017"
5916,0,1,5,0,1,"2016000138900",3704900,370179505002,-78.7527608239176,34.5867638502265,370000148358,"37017"
5926,0,1,5,0,1,"2018HU0873963",3704900,370179506006,-78.6538761894526,34.48997396511,370000150856,"37017"
5926,0,1,5,0,1,"2018HU1306224",3704900,370179506006,-78.6564205389672,34.4916746162831,370000150857,"37017"
5899,0,1,5,0,2,"2018HU1111235",3704900,370179501003,-78.5084031622584,34.6363259285849,370000139188,"37017"
5901,0,1,5,0,2,"2018HU1085957",3704900,370179501005,-78.5707183293609,34.7451320497457,370000140916,"37017"
5906,0,1,5,0,2,"2017001131461",3704900,370179503003,-78.7920229086786,34.6251836652218,370000143312,"37017"
5912,0,1,5,0,2,"2016001384018",3704900,370179504004,-78.6248389955626,34.6287420636788,370000146016,"37017"
5916,0,1,5,0,2,"2015000292656",3704900,370179505002,-78.7668213813128,34.5542334772117,370000148359,"37017"
5916,0,1,5,0,2,"2017001131461",3704900,370179505002,-78.7303248555031,34.5437628094659,370000148360,"37017"
5904,0,1,5,0,3,"2016000516767",3704900,370179503001,-78.7102651795241,34.6710750226048,370000142685,"37017"
5913,0,1,5,0,3,"2018HU1330332",3704900,370179504005,-78.6609575261166,34.6229334095876,370000146482,"37017"
5913,0,1,5,0,3,"2018HU0361818",3704900,370179504005,-78.6635523440683,34.6237078731805,370000146483,"37017"
5917,0,1,5,0,3,"2019HU1043524",3704900,370179505003,-78.7990666706042,34.5451274253027,370000147685,"37017"
5904,0,1,5,0,4,"2017000202143",3704900,370179503001,-78.7248774619115,34.6568273506471,370000142686,"37017"
5901,0,1,5,1,0,"2016000520965",3704900,370179501005,-78.5724357474251,34.7496314597504,370000140917,"37017"
5909,0,1,5,1,0,"2018HU0546360",3704900,370179504001,-78.60182183889,34.6300155392317,370000145818,"37017"
5913,0,1,5,1,0,"2018HU0168106",3704900,370179504005,-78.6577825116517,34.5699877429341,370000146484,"37017"
5913,0,1,5,1,0,"2018HU0168106",3704900,370179504005,-78.6293774606735,34.5997955845361,370000146485,"37017"
5917,0,1,5,1,0,"2017001080225",3704900,370179505003,-78.7860723807148,34.5438757885818,370000147686,"37017"
5906,0,1,5,1,1,"2016000374221",3704900,370179503003,-78.8144419160791,34.6606192949956,370000143313,"37017"
5913,0,1,5,1,1,"2019HU0185508",3704900,370179504005,-78.6971253234853,34.5876184173952,370000146486,"37017"
5926,0,1,5,1,1,"2016000183487",3704900,370179506006,-78.6550587720041,34.4878306311905,370000150858,"37017"
5921,0,1,5,1,1,"2015001066441",3704900,370179506001,-78.4257470867141,34.3780944647367,370000152416,"37017"
5916,0,1,5,1,2,"2016000018343",3704900,370179505002,-78.7293224613351,34.573406933336,370000148361,"37017"
5926,0,1,5,1,2,"2016000018343",3704900,370179506006,-78.6553695378972,34.4916794102464,370000150859,"37017"
5901,0,1,5,1,3,"2017001260140",3704900,370179501005,-78.4905709370478,34.8181902581901,370000140918,"37017"
5913,0,1,5,1,3,"2018HU0413801",3704900,370179504005,-78.6971150592227,34.6315543064014,370000146487,"37017"
5912,0,1,5,1,4,"2017000194834",3704900,370179504004,-78.6329508902751,34.6336729545762,370000146017,"37017"
5901,0,1,5,1,5,"2019HU0678171",3704900,370179501005,-78.4630101705105,34.7232471759334,370000140919,"37017"
5904,0,1,5,1,6,"2015001319169",3704900,370179503001,-78.7101281418252,34.6523563667807,370000142687,"37017"
5904,0,1,5,3,0,"2019HU0765883",3704900,370179503001,-78.7149359698515,34.6741102643892,370000142688,"37017"
5901,0,1,5,3,1,"2019HU0883910",3704900,370179501005,-78.5916487776944,34.7777496730952,370000140920,"37017"
5904,0,1,5,3,1,"2015001492055",3704900,370179503001,-78.7134307637706,34.6449484492499,370000142689,"37017"
5904,0,1,5,4,0,"2018HU1196967",3704900,370179503001,-78.6770902487103,34.6606524347613,370000142690,"37017"
5906,0,1,5,4,0,"2015000741743",3704900,370179503003,-78.7553180095504,34.6285044380176,370000143314,"37017"
5899,0,1,6,0,0,"2018HU0799497",3704900,370179501003,-78.4878199541301,34.6317469195239,370000139189,"37017"
5912,0,1,6,0,0,"2019HU0034701",3704900,370179504004,-78.6374252620059,34.6398402641552,370000146018,"37017"
5916,0,1,6,0,0,"2019HU0808873",3704900,370179505002,-78.7271024377808,34.5832215064342,370000148362,"37017"
5904,0,1,6,0,1,"2017001288788",3704900,370179503001,-78.7041284449929,34.6892957796433,370000142691,"37017"
5906,0,1,6,0,1,"2018HU1003894",3704900,370179503003,-78.8170616388758,34.636569008317,370000143315,"37017"
5912,0,1,6,0,1,"2019HU0984061",3704900,370179504004,-78.6227992201532,34.6315111295376,370000146019,"37017"
5916,0,1,6,0,1,"2015001242382",3704900,370179505002,-78.7613950937799,34.5709028599573,370000148363,"37017"
5907,0,1,6,0,2,"2018HU1108549",3704900,370179503004,-78.7832050961627,34.6895057493052,370000144747,"37017"
5916,0,1,6,0,2,"2017000733627",3704900,370179505002,-78.7717793278774,34.5577025284875,370000148364,"37017"
5916,0,1,6,0,2,"2018HU0576701",3704900,370179505002,-78.7413040493519,34.594668414681,370000148365,"37017"
